,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,SI_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2005-01-11,98189,42170,9052,19423,73934,084691,SILVER - COMMODITY EXCHANGE INC. ,6.623000144958496,0.5551640204096182,-54511,4.420841848847052,33118,-5.400383972254908,0.045877652452413854,0.10214361016750614,0.030496358765538467,0.002566770520160633,0.6558444852114209
2005-01-18,98962,42288,9642,20620,74229,084691,SILVER - COMMODITY EXCHANGE INC. ,6.639999866485596,0.541712980740082,-53609,0.9186365071443847,32646,-0.4807055780179042,0.015730266001750152,0.01363373772385904,0.002566770520160633,0.004518103977647847,0.651864259013749
2005-01-25,96891,40809,10583,18862,70949,084691,SILVER - COMMODITY EXCHANGE INC. ,6.670000076293945,0.5375834700849408,-52087,1.5379640670156223,30226,-2.4453830763323294,0.056095578492612264,0.04708904109589041,0.004518103977647847,0.0074962088944212635,0.6486582432836201
2005-02-01,95173,40985,10753,18725,69140,084691,SILVER - COMMODITY EXCHANGE INC. ,6.71999979019165,0.5297195633215303,-50415,1.725650473212166,30232,0.0061925256215747595,0.022147612815114095,0.00668754107232595,0.0074962088944212635,-0.02574402741927273,0.6443588419007461
2005-02-08,95344,39463,11700,19194,66421,084691,SILVER - COMMODITY EXCHANGE INC. ,6.546999931335449,0.49533269004866587,-47227,3.3496895127819863,27763,-2.5942231515240666,0.03723646557262162,0.04825752985555968,-0.02574402741927273,0.1231098581258312,0.6397431460969797
2005-02-15,96899,43664,6690,17551,71976,084691,SILVER - COMMODITY EXCHANGE INC. ,7.353000164031982,0.5616673030681432,-54425,-7.5495049504950495,36974,9.660807182413157,0.08040032615858902,0.18292489176629464,0.1231098581258312,0.022303825741021965,0.6370065336329319
2005-02-22,102103,47471,5157,16025,76305,084691,SILVER - COMMODITY EXCHANGE INC. ,7.517000198364258,0.5903842198564195,-60280,-6.042374018307722,42314,5.5108927852712615,0.0634138416549334,0.10146689974918295,0.022303825741021965,-0.03831317004277768,0.6347284698337291
2005-03-01,99341,47371,4887,14986,77260,084691,SILVER - COMMODITY EXCHANGE INC. ,7.229000091552734,0.6268710804199676,-62274,-1.9529298845283685,42484,0.16649853579228818,0.021616113435812934,0.00708025565463661,-0.03831317004277768,0.03776452621819382,0.6331148280112681
2005-03-08,101960,49415,4676,13903,80350,084691,SILVER - COMMODITY EXCHANGE INC. ,7.501999855041504,0.6516967438211063,-66447,-4.200682497659577,44739,2.269959030007751,0.04427445280256331,0.04168900556469653,0.03776452621819382,-0.016662223729049686,0.6317515175386096
2005-03-15,102305,47955,3510,15054,80962,084691,SILVER - COMMODITY EXCHANGE INC. ,7.376999855041504,0.644230487268462,-65908,0.5286386818360141,44445,-0.2883483719105532,0.01836152307948675,0.0510249684251433,-0.016662223729049686,-0.04161579089232603,0.6297051280661878
2005-03-22,103328,45798,6246,17765,79887,084691,SILVER - COMMODITY EXCHANGE INC. ,7.070000171661377,0.6012116754413132,-62122,3.7006988905723084,39552,-4.782757440985289,0.03877032728464343,0.09401660133732995,-0.04161579089232603,-0.00820368972132679,0.6272797626720517
2005-03-29,96568,37645,4674,19560,74972,084691,SILVER - COMMODITY EXCHANGE INC. ,7.01200008392334,0.5738132714770938,-55412,6.493883555280272,32971,-6.3690384019820385,0.07098125502475353,0.2298022164984995,-0.00820368972132679,0.003850534809724193,0.624387008008737
2005-04-05,98663,39261,4663,22778,78411,084691,SILVER - COMMODITY EXCHANGE INC. ,7.039000034332275,0.5638689275614972,-55633,-0.22885427885013668,34598,1.6848231298152598,0.06578778325707339,0.03704125307349058,0.003850534809724193,0.01591134934076366,0.6214467633969049
2005-04-12,102168,40952,4268,22874,80126,084691,SILVER - COMMODITY EXCHANGE INC. ,7.151000022888184,0.5603711533944092,-57252,-1.6409393592329444,36684,2.114267759950539,0.01758252427184466,0.04613003095975232,0.01591134934076366,0.013284825882755591,0.6189811623852337
2005-04-19,104305,40909,3273,25083,83367,084691,SILVER - COMMODITY EXCHANGE INC. ,7.245999813079834,0.5587843344039116,-58284,-1.0101010101010102,37636,0.9317986062172108,0.05025357307514984,0.023493730478475396,0.013284825882755591,0.0006900516933345813,0.6166813443122565
2005-04-26,111987,44601,4236,23703,86601,084691,SILVER - COMMODITY EXCHANGE INC. ,7.250999927520752,0.5616544777518819,-62898,-4.423565505009348,40365,2.616365466660275,0.041829852045256743,0.09531707516841739,0.0006900516933345813,-0.05516481855823141,0.6154098105939959
2005-05-03,105261,37887,18029,29004,71697,084691,SILVER - COMMODITY EXCHANGE INC. ,6.85099983215332,0.40559181463219995,-42693,18.04227276380294,19858,-18.311946922410637,0.20064348914112073,0.3667465483940196,-0.05516481855823141,0.036345070585264594,0.6104187951777628
2005-05-10,104114,37632,15121,27294,70479,084691,SILVER - COMMODITY EXCHANGE INC. ,7.099999904632568,0.4147857156578366,-43185,-0.46740958189642884,22511,2.5204016682341988,0.029946917860759106,0.05995867533599985,0.036345070585264594,-0.010563353559512212,0.6066561325723725
2005-05-17,102869,38777,14087,26752,70520,084691,SILVER - COMMODITY EXCHANGE INC. ,7.025000095367432,0.42547317462014794,-43768,-0.5599631173521332,24690,2.0928981693144055,0.005993502755160786,0.04121897699757869,-0.010563353559512212,-0.005266929364907913,0.6033647418477179
2005-05-24,105219,38526,13572,28656,72860,084691,SILVER - COMMODITY EXCHANGE INC. ,6.98799991607666,0.4201142379228086,-44204,-0.42384002955214883,24954,0.25663708211414515,0.04180621773907561,0.014703059618411455,-0.005266929364907913,0.06525470187509996,0.6007494814683108
2005-05-31,113358,52757,9956,22521,85737,084691,SILVER - COMMODITY EXCHANGE INC. ,7.443999767303467,0.5576668607420738,-63216,-18.068979937083608,42801,16.961765460610724,0.17561750632747694,0.28458214405306714,0.06525470187509996,-0.0020150278015160783,0.6002980068211052
2005-06-07,121857,64948,7479,17790,94662,084691,SILVER - COMMODITY EXCHANGE INC. ,7.428999900817871,0.6308377852729018,-76872,-12.04678981633409,57469,12.939536689073556,0.12143848041831182,0.20252115923619646,-0.0020150278015160783,-0.02153719875463922,0.601987490313776
2005-06-14,128442,59725,5778,24633,98583,084691,SILVER - COMMODITY EXCHANGE INC. ,7.269000053405762,0.5757462512262345,-73950,2.3978926118319013,53947,-2.890273024939068,0.08735878457343202,0.10570508220997511,-0.02153719875463922,0.0024762863877785257,0.6028425430350356
2005-06-21,130474,57072,5781,25676,98147,084691,SILVER - COMMODITY EXCHANGE INC. ,7.2870001792907715,0.5554439965050508,-72471,1.151492502452469,51291,-2.067859422930194,0.01194446912124565,0.042257330596789336,0.0024762863877785257,-0.026211058054317338,0.603888799677834
2005-06-28,124362,52982,6335,27220,95868,084691,SILVER - COMMODITY EXCHANGE INC. ,7.0960001945495605,0.5520014152232997,-68648,2.9300856875699375,46647,-3.5593298281649983,0.031059079682828547,0.07829121499738692,-0.026211058054317338,-0.0374859446942829,0.6038986301716005
2005-07-05,122624,42886,18329,35021,81531,084691,SILVER - COMMODITY EXCHANGE INC. ,6.829999923706055,0.3792895354906054,-46510,17.801257618886797,24557,-17.762660619803476,0.18994097055391584,0.3608592665196439,-0.0374859446942829,0.03191799964645625,0.5999712835968802
2005-07-12,123279,41751,18891,37284,80816,084691,SILVER - COMMODITY EXCHANGE INC. ,7.047999858856201,0.35311772483553566,-43532,2.428562108559499,22860,-1.3839052713987474,0.025215918712955122,0.0279839055440124,0.03191799964645625,-0.013337097694856248,0.5939968750093596
2005-07-19,128213,43198,21296,38382,80908,084691,SILVER - COMMODITY EXCHANGE INC. ,6.953999996185303,0.3316824346985095,-42526,0.8160351722515594,21902,-0.7770991004145069,0.009975689496185765,0.059726486184761375,-0.013337097694856248,0.005608287942719281,0.5872843329898886
2005-07-26,123485,41302,19384,36453,78904,084691,SILVER - COMMODITY EXCHANGE INC. ,6.993000030517578,0.3437745475158926,-42451,0.05849640832052912,21918,0.012479233775046212,0.03409415986892863,0.06274923376066968,0.005608287942719281,0.035035018517074024,0.5818726757459388
2005-08-02,122020,43043,9640,32724,87071,084691,SILVER - COMMODITY EXCHANGE INC. ,7.23799991607666,0.4453941976725127,-54347,-9.633558731829776,33403,9.300724784386768,0.09930297591719187,0.21800201203424255,0.035035018517074024,-0.030671473424200735,0.577821354054661
2005-08-09,123818,41925,12687,35010,85551,084691,SILVER - COMMODITY EXCHANGE INC. ,7.015999794006348,0.4081878240643525,-50541,3.119160793312572,29238,-3.4133748565808886,0.03156908121200056,0.07626528967992383,-0.030671473424200735,0.0024230614115441362,0.5723621802273169
2005-08-16,121306,40199,15861,34168,81025,084691,SILVER - COMMODITY EXCHANGE INC. ,7.0329999923706055,0.38627108304618074,-46857,2.9753347655429745,24338,-3.9574213765365296,0.04660005382271492,0.08740635033892258,0.0024230614115441362,-0.010095279291788661,0.5665352666000816
2005-08-23,116131,40167,15490,29796,76470,084691,SILVER - COMMODITY EXCHANGE INC. ,6.961999893188477,0.4019081898890047,-46674,0.1508581603548052,24677,0.27945855934578673,0.08400617318803756,0.0072407783387534366,-0.010095279291788661,-0.038925583539926256,0.5612724403002413
2005-08-30,120303,43817,32167,35083,67188,084691,SILVER - COMMODITY EXCHANGE INC. ,6.690999984741211,0.2668678254075127,-32105,12.54531520438126,11650,-11.217504370064841,0.14245485034858366,0.26751684565171613,-0.038925583539926256,0.05081454989736356,0.552765873812135
2005-09-06,112175,39225,24659,33429,68541,084691,SILVER - COMMODITY EXCHANGE INC. ,7.031000137329102,0.3130109204368175,-35112,-2.499522040181874,14566,2.423879703748036,0.02948906541139551,0.18940579800889112,0.05081454989736356,-0.012516042643659464,0.5460185767429838
2005-09-13,115435,42004,26495,34098,69382,084691,SILVER - COMMODITY EXCHANGE INC. ,6.942999839782715,0.3056611946116862,-35284,-0.15333184755961668,15509,0.8406507688878984,0.01459219172787012,0.06737324632476387,-0.012516042643659464,0.05357917701599524,0.5407726608248751
2005-09-20,117718,49008,15548,27885,81784,084691,SILVER - COMMODITY EXCHANGE INC. ,7.315000057220459,0.4578654071594828,-53899,-16.125958331528565,33460,15.550742842292198,0.16973802988994155,0.27806865357209243,0.05357917701599524,-0.0060150578850319825,0.5384224376938569
2005-09-27,118954,50616,13317,25821,84503,084691,SILVER - COMMODITY EXCHANGE INC. ,7.270999908447266,0.49331674428770783,-58682,-4.06309995072971,37299,3.2611835063456738,0.04335412059026141,0.06004723695118327,-0.0060150578850319825,0.01430340982839362,0.5361167674819189
2005-10-04,125742,55195,12413,26807,90271,084691,SILVER - COMMODITY EXCHANGE INC. ,7.375,0.5047160057896327,-63464,-4.0200413605259175,42782,4.609344788741867,0.057688037035138966,0.08109986983788901,0.01430340982839362,0.06101692329018804,0.5328195919157231
2005-10-11,134435,62883,11516,26038,96634,084691,SILVER - COMMODITY EXCHANGE INC. ,7.824999809265137,0.5251311042511251,-70596,-5.6719314151198486,51367,6.827472125463251,0.05813877657493152,0.11539133590505249,0.06101692329018804,-0.004728396594949946,0.5297003110295173
2005-10-18,142530,66282,12036,26591,99784,084691,SILVER - COMMODITY EXCHANGE INC. ,7.788000106811523,0.5135269767768189,-73193,-1.9317885967196042,54246,2.1415553985197304,0.029301681503461918,0.050039582216093365,-0.004728396594949946,-0.00012839336248560151,0.5264693212037508
2005-10-25,138960,66256,12135,25901,101417,084691,SILVER - COMMODITY EXCHANGE INC. ,7.7870001792907715,0.5434369602763385,-75516,-1.6298323160036483,54121,-0.08770083491194836,0.018245652617854505,0.0015945708053220395,-0.00012839336248560151,-0.044304643519377795,0.5242800588452352
2005-11-01,137967,60685,9137,28578,100970,084691,SILVER - COMMODITY EXCHANGE INC. ,7.441999912261963,0.5247051831235006,-72392,2.2481289579735173,51548,-1.8516119746689694,0.024114613888288512,0.12272636131878205,-0.044304643519377795,0.021365213889532386,0.5218814775350528
2005-11-08,143966,62257,11181,31933,103861,084691,SILVER - COMMODITY EXCHANGE INC. ,7.60099983215332,0.49961796535293057,-71928,0.33631230656606287,51076,-0.34211079461030536,0.04599614121389752,0.049238813693183364,0.021365213889532386,0.02223393665374096,0.5193586171100082
2005-11-15,150342,65215,13493,32637,105122,084691,SILVER - COMMODITY EXCHANGE INC. ,7.769999980926514,0.48213406765907063,-72485,-0.38689690621396716,51722,0.44871705819429586,0.01426404082491888,0.06695634497128627,0.02223393665374096,0.05083654850658226,0.5164575311633205
2005-11-22,149698,73548,12988,29449,107773,084691,SILVER - COMMODITY EXCHANGE INC. ,8.164999961853027,0.5232134029846758,-78324,-3.8838115762727643,60560,5.878596799297601,0.04255148591333751,0.10213090505685495,0.05083654850658226,0.016044037444769454,0.512805633904052
2005-11-29,145136,75230,12079,30527,112758,084691,SILVER - COMMODITY EXCHANGE INC. ,8.295999526977539,0.5665789328629699,-82231,-2.609921308233911,63151,1.730818047001296,0.04231426876504868,0.029676207492927417,0.016044037444769454,0.047733954279268964,0.5093678348699785
2005-12-06,141571,79031,12301,23195,110390,084691,SILVER - COMMODITY EXCHANGE INC. ,8.692000389099121,0.6159100380727691,-87195,-3.420240326314629,66730,2.465962958879947,0.07261294306995546,0.044048088293259756,0.047733954279268964,-0.02243449606181458,0.5072602302108871
2005-12-13,137249,72934,10147,24426,107171,084691,SILVER - COMMODITY EXCHANGE INC. ,8.496999740600586,0.6028823525125866,-82745,3.1432991219953235,62787,-2.785174929893834,0.033815360532534935,0.09931271891286816,-0.02243449606181458,-0.02177232806756646,0.5062009024247409
2005-12-20,133600,68903,7927,26152,108822,084691,SILVER - COMMODITY EXCHANGE INC. ,8.312000274658203,0.6187874251497006,-82670,0.05464520688675328,60976,-1.3194995956254691,0.025019633410879132,0.08136144735129507,-0.02177232806756646,0.05173235530470999,0.5062028115332988
2005-12-27,135028,69081,7888,26004,109584,084691,SILVER - COMMODITY EXCHANGE INC. ,8.741999626159668,0.6189827295079539,-83580,-0.6811377245508982,61193,0.1624251497005988,0.006711508393073134,0.0028193168678299057,0.05173235530470999,0.03946468563055361,0.5062415457709372
2006-01-03,131555,66488,7108,25456,108045,084691,SILVER - COMMODITY EXCHANGE INC. ,9.086999893188477,0.6277906578997378,-82589,0.7339218532452528,59380,-1.3426844802559468,0.015632841701560287,0.04583129517908582,0.03946468563055361,-0.01430616440728305,0.5066440208116771
2006-01-10,130725,64551,5580,24497,106949,084691,SILVER - COMMODITY EXCHANGE INC. ,8.956999778747559,0.630728628800918,-82452,0.10413895328949868,58971,-0.3108965831781384,0.015633796387870304,0.049407537323009794,-0.01430616440728305,0.007033680983848711,0.5080971863576635
2006-01-17,131701,64299,5452,23658,107107,084691,SILVER - COMMODITY EXCHANGE INC. ,9.020000457763672,0.6336246497748689,-83449,-0.7626697265251482,58847,-0.0948556129279021,0.007624364317669101,0.00544795056701696,0.007033680983848711,0.018070858632486253,0.5098647184544864
2006-01-24,131185,66946,7114,21056,102171,084691,SILVER - COMMODITY EXCHANGE INC. ,9.18299961090088,0.6183252658459427,-81115,1.7721961108875406,59832,0.7479062421697633,0.061171658808540336,0.05818255468539022,0.018070858632486253,0.07263430238819457,0.5114174452960442
2006-01-31,133259,66502,10246,19688,98383,084691,SILVER - COMMODITY EXCHANGE INC. ,9.850000381469728,0.5905417270128096,-78695,1.844723100964287,56256,-2.725921408697641,0.04366864005555979,0.04659404805336947,0.07263430238819457,-0.04771576130220223,0.5125871022901072
2006-02-07,130754,62794,10006,19361,95241,084691,SILVER - COMMODITY EXCHANGE INC. ,9.380000114440918,0.5803264144882757,-75880,2.112427678430725,52788,-2.602450866357995,0.030269977836337936,0.05423076923076923,-0.04771576130220223,-0.008848633485375568,0.514221596990869
2006-02-14,127737,59275,8687,21658,94525,084691,SILVER - COMMODITY EXCHANGE INC. ,9.29699993133545,0.5704455247892153,-72867,2.3043272098750323,50588,-1.6825489086375944,0.0259332260313471,0.07118683970454077,-0.008848633485375568,0.025707252038264627,0.5143904089470434
2006-02-21,132532,59943,8096,22009,95930,084691,SILVER - COMMODITY EXCHANGE INC. ,9.53600025177002,0.5577596354088069,-73921,-0.8251328902354055,51847,0.985618888810603,0.01488905281543849,0.0185040932406414,0.025707252038264627,0.01929530310411187,0.5137630130922817
2006-02-28,127839,56871,12249,23583,88793,084691,SILVER - COMMODITY EXCHANGE INC. ,9.720000267028809,0.5100947285257238,-65210,6.572752240968219,44622,-5.451513596716265,0.07751655157684915,0.10452835648148148,0.01929530310411187,0.03240736334666683,0.5115173140173923
2006-03-07,132341,61688,9732,22142,96007,084691,SILVER - COMMODITY EXCHANGE INC. ,10.03499984741211,0.5581414678746571,-73865,-6.770234435500903,51956,5.736903448869281,0.07325495772287535,0.10268832259871184,0.03240736334666683,0.014648760841095898,0.5097181740953453
2006-03-14,127834,59251,8062,21128,94462,084691,SILVER - COMMODITY EXCHANGE INC. ,10.182000160217283,0.5736658478964908,-73334,0.401236200421638,51189,-0.5795634006090327,0.022138593303919023,0.06101347436602142,0.014648760841095898,0.03280294917830151,0.5083611617997305
2006-03-21,132347,62687,8786,19905,95536,084691,SILVER - COMMODITY EXCHANGE INC. ,10.515999794006348,0.5714598744210295,-75631,-1.7968615548289188,53901,2.1215013220270036,0.01989761003456311,0.05820379723811789,0.03280294917830151,0.02947892979166733,0.5077890117801096
2006-03-28,134579,63054,10691,20856,95008,084691,SILVER - COMMODITY EXCHANGE INC. ,10.826000213623049,0.5509923539333774,-74152,1.117516830755514,52363,-1.162096609670034,0.012764965821998205,0.030808868397857483,0.02947892979166733,0.07962308282924657,0.5073501479811919
2006-04-04,140419,62676,10830,21029,97020,084691,SILVER - COMMODITY EXCHANGE INC. ,11.687999725341797,0.5411732030565665,-75991,-1.3664836267173928,51846,-0.3841609760809636,0.018509263102609932,0.007033439447119963,0.07962308282924657,0.0757187071935832,0.5069136917407125
