,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZW_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2005-01-18,204294,36768,77173,116047,80359,001602,WHEAT - CHICAGO BOARD OF TRADE ,296.5,-0.17468941819143,35688,4.64652326888897,-40405,-5.695838493546064,0.04565542804191318,0.09647098059522033,-0.03262642740619903,0.001686340640809414,-0.022337788385644562
2005-01-25,207629,31972,72617,119722,84730,001602,WHEAT - CHICAGO BOARD OF TRADE ,297.0,-0.16853137085859876,34992,-0.34068548268671617,-40645,-0.1174777526505918,0.03935398039637666,0.0894166690569754,0.001686340640809414,-0.015993265993266004,-0.03059960530596809
2005-02-01,222294,32409,73898,125142,86648,001602,WHEAT - CHICAGO BOARD OF TRADE ,292.25,-0.17316706703734694,38494,1.686662267794961,-41489,-0.40649427584778625,0.03464752821190802,0.016160742001937786,-0.015993265993266004,-0.0017108639863130382,-0.03871304115593867
2005-02-08,222752,31953,73892,123462,82103,001602,WHEAT - CHICAGO BOARD OF TRADE ,291.75,-0.18567285591150698,41359,1.2888337067127318,-41939,-0.2024346136198008,0.030282392430618053,0.004364873163588266,-0.0017108639863130382,0.02570694087403602,-0.04616636783850385
2005-02-15,230851,33282,67433,131527,98055,001602,WHEAT - CHICAGO BOARD OF TRADE ,299.25,-0.14499395714118632,33472,-3.5407089498635256,-34151,3.4962649044677487,0.10461185981479384,0.07732711115524003,0.02570694087403602,0.044277360066833804,-0.053180594403827205
2005-02-22,220792,39805,55022,122171,105283,001602,WHEAT - CHICAGO BOARD OF TRADE ,312.5,-0.07648827856081743,16888,-7.183854520881434,-15217,8.201827152578936,0.07291144583080535,0.1996688706802915,0.044277360066833804,0.05600000000000005,-0.0580644640572949
2005-03-01,214658,46598,41762,114645,112430,001602,WHEAT - CHICAGO BOARD OF TRADE ,330.0,-0.010318739576442528,2215,-6.645621218160078,4836,9.082303706656038,0.06461741715292305,0.22694658216387506,0.05600000000000005,-0.00303030303030305,-0.06242976629054138
2005-03-08,211795,54178,37928,112627,122966,001602,WHEAT - CHICAGO BOARD OF TRADE ,329.0,0.04881607214523478,-10339,-5.848372760390948,16250,5.317295418759143,0.05328681242651522,0.12392243719193104,-0.00303030303030305,0.11854103343465039,-0.0658531742251551
2005-03-15,215153,59420,44777,110609,119287,001602,WHEAT - CHICAGO BOARD OF TRADE ,368.0,0.04033408783516846,-8678,0.7842489199461743,14643,-0.758752567341061,0.02478077043532728,0.11603980920755876,0.11854103343465039,-0.06385869565217395,-0.06752170444858768
2005-03-22,227257,61877,46094,120350,126097,001602,WHEAT - CHICAGO BOARD OF TRADE ,344.5,0.025288549967657763,-5747,1.3622863729532007,15783,0.5298554981803647,0.06715845597633568,0.034953830195144996,-0.06385869565217395,-0.029027576197387495,-0.06803632371501903
2005-03-29,225208,55644,46121,123080,124973,001602,WHEAT - CHICAGO BOARD OF TRADE ,334.5,0.008405562857447337,-1893,1.695877354712946,9523,-2.754590617670743,0.015537002172922722,0.06151427308013561,-0.029027576197387495,-0.06950672645739908,-0.07235881405664185
2005-04-05,213540,42429,40255,120593,114873,001602,WHEAT - CHICAGO BOARD OF TRADE ,311.25,-0.026786550529174863,5720,3.3804305353273416,2174,-3.26320556996199,0.05345570061070388,0.23077016109525422,-0.06950672645739908,-0.0008032128514056103,-0.07806709595296667
2005-04-12,203720,37111,44143,126218,109429,001602,WHEAT - CHICAGO BOARD OF TRADE ,311.0,-0.08241213430198312,16789,5.183572164465674,-7032,-4.3111360869158,0.046972802539391546,0.11329903758584192,-0.0008032128514056103,-0.009646302250803873,-0.08400184782926162
2005-04-19,216370,35867,51583,140787,116574,001602,WHEAT - CHICAGO BOARD OF TRADE ,308.0,-0.1119055321902297,24213,3.6442175535048102,-15716,-4.2627135283722755,0.08437175795866507,0.09930245854774157,-0.009646302250803873,0.04788961038961048,-0.08988189605774728
2005-04-26,202507,36528,47692,135252,111850,001602,WHEAT - CHICAGO BOARD OF TRADE ,322.75,-0.11556143738241147,23402,-0.3748209086287378,-11164,2.1038036696399685,0.04151726817265745,0.05404891949655664,0.04788961038961048,-0.04492641363284278,-0.09457049011718269
2005-05-03,195264,30927,48301,135815,103039,001602,WHEAT - CHICAGO BOARD OF TRADE ,308.25,-0.16785480170435924,32776,4.628975788491262,-17374,-3.0665606621005694,0.03924573170221139,0.07838138032008886,-0.04492641363284278,0.013787510137875048,-0.10104624902993707
2005-05-10,204698,32640,54785,139784,105798,001602,WHEAT - CHICAGO BOARD OF TRADE ,312.5,-0.1660299563259045,33986,0.6196738774172402,-22145,-2.4433587348410355,0.027396144668583203,0.09376036602802403,0.013787510137875048,-0.008000000000000007,-0.10600176188819663
2005-05-17,212632,31086,67368,144320,96440,001602,WHEAT - CHICAGO BOARD OF TRADE ,310.0,-0.2251777719252041,47880,6.78756021065179,-36282,-6.9062716782772675,0.05770892174779864,0.1435898998517074,-0.008000000000000007,0.07096774193548394,-0.10926543314659355
2005-05-24,213233,34138,56515,140690,104351,001602,WHEAT - CHICAGO BOARD OF TRADE ,332.0,-0.17041921278601344,36339,-5.427687271906392,-22377,6.539467248579705,0.0470982407025763,0.15338709143657683,0.07096774193548394,-0.0007530120481927804,-0.1109851851432918
2005-05-31,218420,34354,56999,141703,107972,001602,WHEAT - CHICAGO BOARD OF TRADE ,331.75,-0.15443182858712573,33731,-1.2230752275679655,-22645,-0.12568411080836456,0.0185601281666166,0.007662583604260397,-0.0007530120481927804,-0.03767897513187646,-0.11287428926397013
2005-06-07,210544,33717,60792,142634,102268,001602,WHEAT - CHICAGO BOARD OF TRADE ,319.25,-0.19172239531879323,40366,3.037725483014376,-27075,-2.0282025455544366,0.02709246964091759,0.04687384270281137,-0.03767897513187646,-0.01018010963194993,-0.11545015675252063
2005-06-14,220695,33552,65310,147674,106115,001602,WHEAT - CHICAGO BOARD OF TRADE ,316.0,-0.18830965812546727,41559,0.566627403298123,-31758,-2.224238163994224,0.03501727813262198,0.04736905990168113,-0.01018010963194993,0.06012658227848111,-0.1178339725743594
2005-06-21,234031,40160,62038,151210,118110,001602,WHEAT - CHICAGO BOARD OF TRADE ,335.0,-0.14143425443637808,33100,-3.832891547157842,-21878,4.476766578309432,0.057667458785088374,0.09667508170414293,0.06012658227848111,-0.02164179104477615,-0.11945559216246723
2005-06-28,231720,47226,59352,146652,124442,001602,WHEAT - CHICAGO BOARD OF TRADE ,327.75,-0.09584843776972207,22210,-4.653229700338844,-12126,4.166969333122536,0.04017056814241555,0.09150106025633808,-0.02164179104477615,0.02822273073989323,-0.11930769327202628
2005-07-05,229828,48071,62299,149324,125614,001602,WHEAT - CHICAGO BOARD OF TRADE ,337.0,-0.10316410533094314,23710,0.647332988089073,-14228,-0.9071292939754876,0.013981333973477656,0.03435716227235662,0.02822273073989323,-0.03931750741839768,-0.11933290546433797
2005-07-12,229430,45302,66634,152852,118086,001602,WHEAT - CHICAGO BOARD OF TRADE ,323.75,-0.15153205770823344,34766,4.810553979497712,-21332,-3.0910071879840575,0.04080638374831142,0.0634648370497427,-0.03931750741839768,0.0455598455598456,-0.12030387593351038
2005-07-19,243660,47721,64198,155211,125382,001602,WHEAT - CHICAGO BOARD OF TRADE ,338.5,-0.12242058606254617,29829,-2.151854596173125,-16477,2.116113847360851,0.03440926894113538,0.04337958702275753,0.0455598455598456,-0.02954209748892167,-0.1202608290227706
2005-07-26,249143,44865,69879,160440,120904,001602,WHEAT - CHICAGO BOARD OF TRADE ,328.5,-0.15868798240367982,39536,3.9838299269473856,-25014,-3.5036526307149303,0.034502246360327574,0.07440040437844245,-0.02954209748892167,0.010654490106544845,-0.12102704646348943
2005-08-02,257888,43440,68720,160148,120350,001602,WHEAT - CHICAGO BOARD OF TRADE ,332.0,-0.1543228067998511,39798,0.1051604901602694,-25280,-0.1067659938268384,0.003016064285663356,0.02303851640513552,0.010654490106544845,-0.03765060240963858,-0.12200402649505458
2005-08-09,250929,42445,79061,164743,114168,001602,WHEAT - CHICAGO BOARD OF TRADE ,319.5,-0.20155103634892738,50575,4.178945898994913,-36616,-4.395706663357736,0.03863956602643854,0.0932958043224203,-0.03765060240963858,-0.028951486697965545,-0.12358940603590107
2005-08-16,254388,46038,88282,169155,112879,001602,WHEAT - CHICAGO BOARD OF TRADE ,310.25,-0.2212211267827099,56276,2.2719574062782697,-42244,-2.242865511758306,0.02021387492288164,0.09539904705181655,-0.028951486697965545,0.022562449637389292,-0.12616667369109338
2005-08-23,264453,43069,83773,170887,120550,001602,WHEAT - CHICAGO BOARD OF TRADE ,317.25,-0.1903438418168824,50337,-2.3346227023287263,-40704,0.6053744673490888,0.03226426294533639,0.05895523564749846,0.022562449637389292,-0.03152088258471242,-0.12836309700686133
2005-08-30,260222,41116,86375,175347,117722,001602,WHEAT - CHICAGO BOARD OF TRADE ,307.25,-0.221445534966298,57625,2.7558772258208455,-45259,-1.7224232661380283,0.024867863881884472,0.03572801217340832,-0.03152088258471242,-0.005695687550854367,-0.13044744772147038
2005-09-06,261552,44408,91062,175223,117886,001602,WHEAT - CHICAGO BOARD OF TRADE ,305.5,-0.21921835810852144,57337,-0.11067473157534721,-46654,-0.536080731068088,0.0009825696242694696,0.05889864914741271,-0.005695687550854367,0.036006546644844484,-0.132498821476462
2005-09-13,277537,48679,89433,179027,126615,001602,WHEAT - CHICAGO BOARD OF TRADE ,316.5,-0.1888468924864072,52412,-1.8829907628311005,-40754,2.2557655838991866,0.0410054900831692,0.04271895273401297,0.036006546644844484,0.01500789889415488,-0.13447366046157522
2005-09-20,281695,45158,89539,183244,127162,001602,WHEAT - CHICAGO BOARD OF TRADE ,321.25,-0.199087665737766,56082,1.3223462096945633,-44381,-1.3068527799896952,0.015347641476002398,0.026927103053520123,0.01500789889415488,0.01789883268482484,-0.13737409619942714
2005-09-27,281887,44270,81125,178821,128980,001602,WHEAT - CHICAGO BOARD OF TRADE ,327.0,-0.17681198494432165,49841,-2.215516782335505,-36855,2.671683913452493,0.020276087472100482,0.07418158618764703,0.01789883268482484,0.06192660550458706,-0.13838365271982422
2005-10-04,297221,55543,70668,170136,139804,001602,WHEAT - CHICAGO BOARD OF TRADE ,347.25,-0.10205200843816555,30332,-6.920858358136417,-15125,7.708762731165325,0.0629444408595212,0.17217199768641403,0.06192660550458706,-0.01295896328293733,-0.13715820750081262
2005-10-11,297599,51021,65957,171304,141948,001602,WHEAT - CHICAGO BOARD OF TRADE ,342.75,-0.09864280457931646,29356,-0.32837518210355254,-14936,0.06358904653439695,0.010572957235707992,0.0789293713347809,-0.01295896328293733,-0.04084609773887671,-0.13620009713567616
2005-10-18,293651,52252,66464,171788,140669,001602,WHEAT - CHICAGO BOARD OF TRADE ,328.75,-0.10597273634348257,31119,0.5924079045964536,-14212,0.24328038736689306,0.0056423763909914,0.014639981131439739,-0.04084609773887671,-0.009885931558935357,-0.13605261516979977
2005-10-25,298757,49596,80328,179877,131602,001602,WHEAT - CHICAGO BOARD OF TRADE ,325.5,-0.16158617203948358,48275,5.842309408106902,-30732,-5.625725776517021,0.05507915461395471,0.12715125765832333,-0.009885931558935357,-0.02611367127496156,-0.13670559265544208
2005-11-01,305362,52061,91832,180937,126382,001602,WHEAT - CHICAGO BOARD OF TRADE ,317.0,-0.17865680733031614,54555,2.1020427973235773,-39771,-3.0255358033451936,0.0204347925120152,0.09707907959386489,-0.02611367127496156,-0.012618296529968487,-0.1374762628401261
2005-11-08,297365,50384,96463,186574,128051,001602,WHEAT - CHICAGO BOARD OF TRADE ,313.0,-0.1968052729810166,58523,1.2994413188281448,-46079,-2.065744919145146,0.02322129519268971,0.04295627421738272,-0.012618296529968487,-0.019169329073482455,-0.138634794583677
2005-11-15,303926,51953,102452,193999,132046,001602,WHEAT - CHICAGO BOARD OF TRADE ,307.0,-0.20384238268525892,61953,1.153464597380324,-50499,-1.4863887814638577,0.035025839991412226,0.04894919205984262,-0.019169329073482455,-0.032573289902280145,-0.1401361753569718
2005-11-22,296485,50454,104082,192020,128942,001602,WHEAT - CHICAGO BOARD OF TRADE ,297.0,-0.21275275309037556,63078,0.3701558932108474,-53628,-1.0295269243171035,0.015836765723045095,0.02024770927162603,-0.032573289902280145,0.011784511784511675,-0.14202053502622003
2005-11-29,291829,48554,102254,186037,126029,001602,WHEAT - CHICAGO BOARD OF TRADE ,300.5,-0.20562726802339726,60008,-1.0354655378855593,-53700,-0.024284533787544058,0.028506790230271802,0.024720173996074478,0.011784511784511675,-0.0024958402662229595,-0.14221195994902805
2005-12-06,296112,52967,110978,192723,127675,001602,WHEAT - CHICAGO BOARD OF TRADE ,299.75,-0.21967363700221537,65048,1.7270387795592625,-58011,-1.4772349560872977,0.02600515608711665,0.08013053158071304,-0.0024958402662229595,0.014178482068390341,-0.1426288489771666
2005-12-13,302803,55966,113097,192620,130236,001602,WHEAT - CHICAGO BOARD OF TRADE ,304.0,-0.20602173690485234,62384,-0.8996595882639001,-57131,0.2971848489760631,0.008251356641970414,0.030272738564913672,0.014178482068390341,0.07894736842105265,-0.14313410970841706
2005-12-20,301415,55312,100535,188338,135907,001602,WHEAT - CHICAGO BOARD OF TRADE ,328.0,-0.17394953801237498,52431,-3.2869555453545702,-45223,3.93258983563571,0.030695924378170827,0.08480111904624407,0.07894736842105265,0.03658536585365857,-0.14382541969886975
2005-12-27,296879,57266,89200,184214,141300,001602,WHEAT - CHICAGO BOARD OF TRADE ,340.0,-0.14455047342520017,42914,-3.157440737853126,-31934,4.408871489474644,0.029236837739697832,0.0907309546242814,0.03658536585365857,0.01764705882352935,-0.14386858000725372
2006-01-03,305901,57743,76112,184840,152988,001602,WHEAT - CHICAGO BOARD OF TRADE ,346.0,-0.10412519082971287,31852,-3.726097164164525,-18369,4.569201593915366,0.036450501438601894,0.10134100332449292,0.01764705882352935,-0.04841040462427748,-0.14250552154729562
2006-01-10,311399,57311,75936,189056,155507,001602,WHEAT - CHICAGO BOARD OF TRADE ,329.25,-0.10773637680275146,33549,0.5547546428419652,-18625,-0.0836872059914809,0.019546498027936836,0.004562954513047198,-0.04841040462427748,-0.0015186028853454436,-0.14191462545845374
2006-01-17,319190,53875,77243,197160,156942,001602,WHEAT - CHICAGO BOARD OF TRADE ,328.75,-0.12600018797581378,40218,2.1416253745195073,-23368,-1.5231262785044268,0.02693856572400043,0.03617352308607514,-0.0015186028853454436,0.011406844106463865,-0.14097829410815343
2006-01-24,323548,54558,81635,198126,157072,001602,WHEAT - CHICAGO BOARD OF TRADE ,332.5,-0.1268868915895014,41054,0.2619129671982205,-27077,-1.16200382217488,0.0030856029594761233,0.037263295470398625,0.011406844106463865,0.03233082706766921,-0.14017743873759386
2006-01-31,349718,61363,76882,198569,167226,001602,WHEAT - CHICAGO BOARD OF TRADE ,343.25,-0.08962363961820667,31343,-3.0014093735705365,-15519,3.5722674842681768,0.02896977815443076,0.0836051936778907,0.03233082706766921,0.024763292061179998,-0.13857083436414888
2006-02-07,374200,71412,74539,203337,184478,001602,WHEAT - CHICAGO BOARD OF TRADE ,351.75,-0.050398182789951895,18859,-3.5697333279956993,-3127,3.543426417856673,0.056779650090893856,0.08490520791224453,0.024763292061179998,-0.01279317697228144,-0.1359693983425805
2006-02-14,379120,75755,76377,208876,189988,001602,WHEAT - CHICAGO BOARD OF TRADE ,347.25,-0.04982063726524583,18888,0.00774986638161411,-622,0.6694281133083912,0.02770117132656745,0.040629190439881155,-0.01279317697228144,0.07271418286537079,-0.1341391421911201
2006-02-21,390551,73670,81651,220426,195643,001602,WHEAT - CHICAGO BOARD OF TRADE ,372.5,-0.06345650119958725,24783,1.554916649082085,-7981,-1.9410740662587043,0.04135131432526817,0.04737929835630726,0.07271418286537079,-0.006040268456375841,-0.1338885310880195
2006-02-28,390971,71273,72574,219632,199548,001602,WHEAT - CHICAGO BOARD OF TRADE ,370.25,-0.05136953891720869,20084,-1.203171928890209,-1301,1.7104040189373477,0.011209981392241997,0.07976530619338602,-0.006040268456375841,0.0006752194463199857,-0.1346779695368804
2006-03-07,396507,73192,69908,222196,205383,001602,WHEAT - CHICAGO BOARD OF TRADE ,370.5,-0.04240278229640334,16813,-0.8366349422335672,3284,1.1727212504252233,0.019643153662831897,0.032040531097134874,0.0006752194463199857,-0.04993252361673417,-0.13643217827614268
2006-03-14,393296,68455,71423,222786,200995,001602,WHEAT - CHICAGO BOARD OF TRADE ,352.0,-0.055406106342296896,21791,1.2554633335603154,-2968,-1.5767691364843497,0.011746633284644663,0.04469609230901214,-0.04993252361673417,0.0014204545454545858,-0.13827333585647855
2006-03-21,382617,57567,69307,225492,190622,001602,WHEAT - CHICAGO BOARD OF TRADE ,352.5,-0.09113552194492142,34870,3.3254851307920754,-11740,-2.230381188722997,0.03143129046367101,0.10249538912621971,0.0014204545454545858,-0.03191489361702127,-0.14051226031633585
2006-03-28,384330,58054,69743,221613,184364,001602,WHEAT - CHICAGO BOARD OF TRADE ,341.25,-0.09691931413108526,37249,0.6217705956609352,-11689,0.013329256149099493,0.024969394817933036,0.007222391761934944,-0.03191489361702127,0.00439560439560438,-0.14253773871996148
2006-04-04,387384,62142,78738,224074,183787,001602,WHEAT - CHICAGO BOARD OF TRADE ,342.75,-0.10399758379282573,40287,0.7904665261624125,-16596,-1.2767673613821455,0.007448616072632588,0.09286626916524701,0.00439560439560438,0.07221006564551424,-0.14402256628272397
2006-04-11,387061,66539,75255,231808,200585,001602,WHEAT - CHICAGO BOARD OF TRADE ,367.5,-0.08066687163005315,31223,-2.3397972038081076,-8716,2.0341573219337916,0.05673542356143601,0.05557357857173082,0.07221006564551424,-0.03401360544217691,-0.14398900353903304
2006-04-18,384109,67789,75895,232786,202563,001602,WHEAT - CHICAGO BOARD OF TRADE ,355.0,-0.0786833945572741,30223,-0.25835720984547655,-8106,0.1575978980057407,0.006789954725978468,0.01315386542690905,-0.03401360544217691,-0.014084507042253502,-0.1433501162768608
2006-04-25,382536,63760,78212,231061,190724,001602,WHEAT - CHICAGO BOARD OF TRADE ,350.0,-0.10544628479411088,40337,2.6331067483448707,-14452,-1.6521352012059076,0.032158564197399146,0.0446989547234666,-0.014084507042253502,0.014999999999999902,-0.14315559411170117
2006-05-02,382991,66023,78661,241612,201925,001602,WHEAT - CHICAGO BOARD OF TRADE ,355.25,-0.10362384494674809,39687,-0.16991864817951774,-12638,0.47420373507330027,0.0490421317725466,0.01874429791822178,0.014999999999999902,0.05700211118930332,-0.14192038340482405
2006-05-09,415538,74886,78961,249940,221284,001602,WHEAT - CHICAGO BOARD OF TRADE ,375.5,-0.06896120210426002,28656,-2.8802243394753404,-4075,2.235822773903303,0.058755496324465646,0.059559172424551665,0.05700211118930332,0.07456724367509993,-0.14005367659286933
