,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,CT_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2004-12-07,86480,13190,44279,60461,31587,033661,COTTON NO. 2 - NEW YORK COTTON EXCHANGE ,45.970001220703125,-0.33388066604995376,28874,5.337712231999008,-31089,-6.143264345024167,0.046790804797496956,0.10511754163114027,-0.05508736322958141,-0.07265608144216629,-0.155540937134973
2004-12-14,85552,12735,44425,59925,31249,033661,COTTON NO. 2 - NEW YORK COTTON EXCHANGE ,42.630001068115234,-0.3351879558631008,28676,-0.22895467160037003,-31690,-0.6949583718778909,0.009586066203084213,0.010514345696291113,-0.07265608144216629,0.023223031643552883,-0.1689057437464242
2004-12-21,83271,13906,40738,56019,32667,033661,COTTON NO. 2 - NEW YORK COTTON EXCHANGE ,43.619998931884766,-0.280433764455813,23352,-6.22311576585001,-26832,5.678417804376286,0.06003202309270911,0.08890271576019325,0.023223031643552883,0.01329669521451371,-0.1800055837548696
2004-12-28,83450,13466,42423,56342,31550,033661,COTTON NO. 2 - NEW YORK COTTON EXCHANGE ,44.20000076293945,-0.2970880766926303,24792,1.7292935115466368,-28957,-2.5519088278031967,0.01638374368543212,0.03802179319723022,0.01329669521451371,0.006561106572887221,-0.19114043519608806
2005-01-04,82705,15899,37177,52205,36057,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,44.4900016784668,-0.1952481712109304,16148,-10.35829838226483,-21278,9.201917315757939,0.09793569146405022,0.14467932775642475,0.006561106572887221,0.03843558147808057,-0.201470177631085
2005-01-11,92056,27287,25567,45140,53355,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,46.20000076293945,0.08923915877292084,-8215,-29.457711142010762,1720,27.807266791608733,0.24735265749530433,0.4351231694857532,0.03843558147808057,0.01103892452621591,-0.2074852312593525
2005-01-18,94731,27894,24880,46941,56870,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,46.709999084472656,0.10481257455320855,-9929,-1.8619101416529071,3014,1.4056661162770487,0.05120844611842676,0.024519649827566603,0.01103892452621591,0.0014986019309835008,-0.21339273630706404
2005-01-25,98269,30012,20857,44422,61929,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,46.77999877929688,0.17815384302272333,-17507,-7.999493302086962,9155,6.482566424929537,0.07125461913851304,0.1207218541744481,0.0014986019309835008,-0.06199225709396727,-0.2177043100042419
2005-02-01,90430,18624,28115,50152,46039,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,43.880001068115234,-0.04548269379630653,4113,22.000834444229614,-9491,-18.97444768950534,0.22476115229075486,0.3989387877361518,-0.06199225709396727,-0.026891528633831596,-0.226992789346901
2005-02-08,92684,18611,32020,53232,43833,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,42.70000076293945,-0.10140908894739113,9399,5.845405285856463,-13409,-4.332632975782373,0.05445835265028589,0.0773834212241512,-0.026891528633831596,0.08384070146117217,-0.23384924049985473
2005-02-15,92047,19961,25301,48754,47575,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,46.27999877929688,-0.012808673829673971,1179,-8.868844676535325,-5340,8.705925510336195,0.08533255821196109,0.17827316512748,0.08384070146117217,0.04256701107745897,-0.23601230174097157
2005-02-22,95191,27346,18358,46937,62132,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.25,0.15962643527224213,-15195,-17.7887383619238,8988,15.565960867817527,0.15012515013431865,0.31349553649571155,0.04256701107745897,0.02694298936913042,-0.2337035182480027
2005-03-01,108045,40194,21521,47093,73881,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,49.54999923706055,0.24793373131565552,-26788,-12.178672353478795,18673,10.174281182044522,0.09840957561128838,0.25943449728591106,0.02694298936913042,0.017558000913833638,-0.23028743117798792
2005-03-08,116075,45192,22852,47630,80628,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.41999816894531,0.2842817144087874,-32998,-5.747605164514785,22340,3.39395622194456,0.0567917790703114,0.09301334430662513,0.017558000913833638,0.06366527202983963,-0.22841234592838586
2005-03-15,124394,51117,23512,48566,87212,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.630001068115234,0.3106741482708169,-38646,-4.8658195132457465,27605,4.535860435063537,0.05538452473891205,0.0882364764367739,0.06366527202983963,-0.04195412931546061,-0.2237446305405448
2005-03-22,117769,45584,21155,49651,83432,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,51.380001068115234,0.28684118910749007,-33781,3.91096033570751,24429,-2.553177806003505,0.036556134141851326,0.11822172942357542,-0.04195412931546061,0.042818231163967546,-0.21815422348886673
2005-03-29,120245,45040,19769,49573,85287,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.58000183105469,0.2970102706973263,-35714,-1.641348742028887,25271,0.714958945053452,0.014333382767314252,0.029779814531932295,0.042818231163967546,-0.028555478568635606,-0.21240766178188125
2005-04-05,118626,43375,18214,49623,85021,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,52.04999923706055,0.2984000134877683,-35398,0.2627967898873134,25161,-0.0914798952139382,0.0023469296812334748,0.052282063355469324,-0.028555478568635606,0.018251696001237105,-0.20632539582311007
2005-04-12,124290,44731,18318,55743,92080,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.0,0.29235658540510095,-36337,-0.7915634009407719,26413,1.055417867921029,0.08915392056716478,0.023156592491554186,0.018251696001237105,0.022264156701429894,-0.1987962192373596
2005-04-19,124829,42922,8154,60641,104712,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,54.18000030517578,0.35305097373206545,-44071,-6.222544050205165,34768,6.722181993724355,0.10601561507804515,0.23441538100086146,0.022264156701429894,0.07973421318736196,-0.18674469720903752
2005-04-26,119196,46222,11053,51799,98725,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,58.5,0.39368770764119604,-46926,-2.287128792187713,35169,0.32123945557522693,0.09851585129281709,0.10823221300742034,0.07973421318736196,-0.05128205128205132,-0.1737281385691654
2005-05-03,118694,44245,13121,54118,95464,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.5,0.34834111244039295,-41346,4.681365146481426,31124,-3.3935702540353705,0.037303953684266825,0.07051215005403898,-0.05128205128205132,0.007747753246410527,-0.1607257464689223
2005-05-10,107372,34144,11506,55401,85717,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.93000030517578,0.2823454904444362,-30316,9.292803343050196,22638,-7.149476805904258,0.07816153857055798,0.2566484118291347,0.007747753246410527,-0.06919361542586355,-0.15010404265855684
2005-05-17,100051,28844,13546,54624,75591,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,52.060001373291016,0.20956312280736825,-20967,8.707111723726856,15298,-6.836046641582535,0.08373075298544715,0.17315404576551074,-0.06919361542586355,-0.038033029005107744,-0.140801121808855
2005-05-24,95876,23599,14628,54949,69295,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.08000183105469,0.14963077308189746,-14346,6.617625011244266,8971,-6.323774874813845,0.053290299732783875,0.1655112878332069,-0.038033029005107744,-0.028754041309026146,-0.13229913104618163
2005-05-31,97413,23090,16505,57357,66181,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.63999938964844,0.09058339236036259,-8824,5.759522716842588,6585,-2.488631148566899,0.04469879713124707,0.06026013385528476,-0.028754041309026146,-0.03495067401874297,-0.1243912155502809
2005-06-07,96381,20413,18790,56950,60372,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,46.93999862670898,0.03550492316950436,-3422,5.545461078090193,1623,-5.093775984724831,0.052982390344521915,0.12657194602453894,-0.03495067401874297,0.014060499930150572,-0.11724032916177694
2005-06-14,95290,19144,27661,58629,52165,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,47.59999847412109,-0.06783502990869976,6464,10.25720837094448,-8517,-10.52074579014536,0.08922865859162049,0.21664352099134707,0.014060499930150572,0.023739518998715736,-0.11214839365820131
2005-06-21,93953,18646,29022,58733,51594,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.72999954223633,-0.07598480091109384,7139,0.7083639416517998,-10376,-1.950886766712142,0.006118175967804798,0.038998909121423175,0.023739518998715736,0.012723146679847197,-0.1064548099154603
2005-06-28,88242,18593,20275,55369,57012,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,49.34999847412109,0.018619251603544797,-1643,-9.347226804891807,-1682,9.25356295168861,0.07814488214199909,0.22640732736441288,0.012723146679847197,0.058763963840843036,-0.09861388505498356
2005-07-05,91929,21910,14997,55137,66271,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,52.25,0.12111520847610656,-11134,-10.75564923732463,6913,9.740259740259742,0.07817442013705851,0.2328826509876175,0.058763963840843036,-0.04019135835638454,-0.08923261369970012
2005-07-12,90231,20255,15417,55213,63373,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.150001525878906,0.09043455131828307,-8160,3.2351053530441973,4838,-2.2571767342187994,0.02507884573221122,0.058168871944382146,-0.04019135835638454,-0.033898319266495,-0.08048024689575836
2005-07-19,92001,20603,23421,57148,56575,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.45000076293945,-0.00622819317181335,573,9.67849187086478,-2818,-8.484888785450677,0.07679185389059381,0.18971470107214247,-0.033898319266495,0.042311645093484396,-0.07395205120941645
2005-07-26,93888,21362,27176,58760,54154,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.5,-0.049058452624403545,4606,4.383648003826045,-5814,-3.256486342539755,0.035717448677754754,0.09299929951790349,0.042311645093484396,0.00891090619682089,-0.06743000662054024
2005-08-02,94139,20114,26280,59378,53972,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.95000076293945,-0.057425721539425746,5406,0.8520790729379687,-6166,-0.37491479209270623,0.0070577856197618,0.04621287235418373,0.00891090619682089,-0.035328738176778396,-0.0609863469301984
2005-08-09,94924,20017,29715,61482,51393,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,49.150001525878906,-0.10628502802241793,10089,4.9745588969502545,-9698,-3.7518987879624808,0.04148837209302326,0.07102067079546369,-0.035328738176778396,-0.05900308109557173,-0.05508615466862898
2005-08-16,101777,20615,40353,66236,45404,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,46.25,-0.2046827868771923,20832,11.317475032657704,-19738,-10.576882558678522,0.09622895019706199,0.18429339981629708,-0.05900308109557173,0.030702663112331052,-0.05120821508779894
2005-08-23,104475,20562,43371,67011,45092,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,47.66999816894531,-0.20980138789184016,21919,1.0680212621712175,-22809,-3.0173811371920967,0.0096964398811807,0.048034661286033814,0.030702663112331052,0.022655797619859364,-0.04884788145896549
2005-08-30,104379,20011,43617,67875,45540,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.75,-0.2139798235277211,22335,0.39818138310600626,-23606,-0.7628619286910744,0.011568134726447118,0.012525931979631609,0.022655797619859364,0.034871810521834856,-0.04720491510806109
2005-09-06,107098,21111,41986,68509,48237,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.45000076293945,-0.18928458047769334,20272,-1.9764512018701081,-20875,2.6164266758639187,0.028532026793209188,0.043282564939696025,0.034871810521834856,-0.041228975215053976,-0.04587913998879867
2005-09-13,104571,20454,34577,67469,53731,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.369998931884766,-0.13137485536142907,13738,-6.10095426618611,-14123,6.304506153242824,0.05391089108910891,0.14657193218367828,-0.041228975215053976,0.013024624395845175,-0.04311647001076066
2005-09-20,104347,20329,34348,67747,54903,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,49.0,-0.12308930779035333,12844,-0.8549215365636744,-14019,0.09945395951076302,0.011822258459029759,0.006474385939243192,0.013024624395845175,0.061224489795918435,-0.03885276914568962
2005-09-27,107674,21760,31310,67071,60353,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,52.0,-0.062392035217415535,6718,-5.870796477138778,-9550,4.282825572369115,0.048075715720743345,0.0842095345769738,0.061224489795918435,-0.008653860825758697,-0.033323854926374324
2005-10-04,110391,23572,25796,65880,68011,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,51.54999923706055,0.019304109936498448,-2131,-8.218325686795326,-2224,6.803870943774728,0.06609107408264932,0.1483957219251337,-0.008653860825758697,0.07022306470340856,-0.025877869884104895
2005-10-11,115657,26005,23562,66836,75406,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.16999816894531,0.07409841168282076,-8570,-5.832903044632261,2443,4.2276997218976184,0.05870980441782315,0.09415538563963928,0.07022306470340856,0.003625172549888367,-0.017048855788608052
2005-10-18,122932,34110,22802,66998,84224,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.369998931884766,0.14012624865779455,-17226,-7.484198967637065,11308,7.6649057125811675,0.05938289402335639,0.155766797863368,0.003625172549888367,-0.002528434031950466,-0.0064639243365322155
2005-10-25,122819,31133,23046,68205,83039,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.22999954223633,0.12077935824261718,-14834,1.9457911691016172,8087,-2.620147723944945,0.015815503424929253,0.05945107883128149,-0.002528434031950466,-0.056491018608442856,0.0030735774631641686
2005-11-01,116387,24917,24994,70759,74888,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,52.11000061035156,0.03547647073985926,-4129,8.716078131233767,-77,-6.647179996580334,0.07349962580760332,0.16357115665885275,-0.056491018608442856,-0.022068729848574553,0.011332227529403252
2005-11-08,114822,23645,28454,73216,70836,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.959999084472656,-0.020727735103029037,2380,5.592548996021892,-4809,-4.065746174400921,0.04518507205731264,0.09082707921457225,-0.022068729848574553,-0.01334380528634993,0.01810615332915467
2005-11-15,102344,17765,23913,69577,65091,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,50.27999877929688,-0.043832564683811456,4486,1.8341432826461828,-6148,-1.166152827855289,0.06968247839130305,0.2500359902106627,-0.01334380528634993,-0.007557622566499389,0.023644323440754806
2005-11-22,89118,15161,28934,60833,48045,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,49.900001525878906,-0.1434951412733679,12788,8.111858047369655,-13773,-7.450363480028141,0.236870625838094,0.17292210001133915,-0.007557622566499389,-0.018436912936073746,0.027317552231270473
2005-11-29,90574,14594,31739,61642,45777,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,48.97999954223633,-0.17516064212687968,15865,3.4527255997666018,-17145,-3.7837473910994417,0.02864483936733725,0.07277750199641723,-0.018436912936073746,0.0024499577992294075,0.02980410756335387
2005-12-06,97435,14909,39971,66951,42663,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,49.09999847412109,-0.24927387489095296,24288,9.29957824541259,-25062,-8.740919027535496,0.0768423741492875,0.15573979591836734,0.0024499577992294075,0.09348269440389334,0.031431161239488505
2005-12-13,100063,18332,36972,64213,48663,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.68999862670898,-0.15540209667909216,15550,-8.968029968697081,-18640,6.591060707138093,0.07741238172862255,0.116121799508173,0.09348269440389334,-0.008753909816120675,0.034888581608411746
2005-12-20,100664,18141,34746,64643,51201,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.220001220703125,-0.13353333863148692,13442,-2.1066727961384326,-16605,2.0337187571829745,0.025620662269949242,0.045701212018076275,-0.008753909816120675,0.01089812106452559,0.03771358979734109
2005-12-27,104251,19048,31447,64909,57158,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.79999923706055,-0.07434940672031923,7751,-5.653461018834936,-12399,4.178256377652388,0.05098019939869088,0.08329537577978018,0.01089812106452559,0.02676584501537116,0.04199702575834707
2006-01-03,109473,21761,26228,64035,65474,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.2400016784668,0.013144793693422122,-1439,-8.81526316294328,-4467,7.6085601097351585,0.07096031936004447,0.16528787847214987,0.02676584501537116,0.0063359605989572465,0.04600458277573846
2006-01-10,111950,25747,20145,61806,72499,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.59000015258789,0.09551585529254131,-10693,-8.453225909585012,5602,9.197701716404959,0.06890287033245225,0.2194064324936808,0.0063359605989572465,0.0071955661950162675,0.046125288478038866
2006-01-17,116552,27416,16951,63762,80860,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.9900016784668,0.14669846935273526,-17098,-5.721304153640018,10465,4.343903528360875,0.07133769412675803,0.10960849279870173,0.0071955661950162675,0.01089474508604793,0.04693078645495284
2006-01-24,125246,32867,15126,63737,88661,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,56.59999847412109,0.19900036727719847,-24924,-6.7145994920722085,17741,6.242707117852976,0.05135237995249282,0.1516054424603588,0.01089474508604793,-0.01554765507317668,0.04733168115215428
2006-01-31,128666,31681,15309,65752,88997,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.720001220703125,0.18066155783190588,-23245,1.340561774427926,16372,-1.0930488798045446,0.015192343730815709,0.029133858267716535,-0.01554765507317668,-0.011127112939683048,0.051680609068081446
2006-02-07,131823,36632,13854,68015,98304,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,55.09999847412109,0.2297702221918785,-30289,-5.474639764972875,22778,4.978782273483282,0.06956511282535369,0.1268866616487739,-0.011127112939683048,0.035208756717433065,0.05804944197460586
2006-02-14,135359,34062,12376,75398,104641,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,57.040000915527344,0.21604030762638612,-29243,0.7934882380161277,21686,-0.8283835142577547,0.07620571098484218,0.0871699900943193,0.035208756717433065,-0.006311371047919567,0.062450383925683944
2006-02-21,124431,32142,13316,72345,96396,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,56.68000030517578,0.19328784627624948,-24051,3.8357257367445086,18826,-2.1128997702406194,0.0669546820274859,0.0629152184433983,-0.006311371047919567,-0.011997182454384858,0.06309771875268408
2006-02-28,122363,26763,16566,73541,88004,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,56.0,0.1181974943406095,-14463,7.705475323673361,10197,-6.934767059655552,0.05935188337614906,0.19915068429919916,-0.011997182454384858,-0.03928572790963314,0.06060279111854858
2006-03-07,123559,22510,24343,76092,77393,033661,COTTON NO. 2 - NEW YORK BOARD OF TRADE ,53.79999923706055,0.010529382724042765,-1301,10.756519536134288,-1833,-9.831403283672351,0.0857543082385901,0.2567605062642734,-0.03928572790963314,0.00557619407648402,0.05533832320153426
