,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZM_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2004-12-21,144953,6698,28080,86356,68522,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,159.1999969482422,-0.12303298310486847,17834,4.178464414327735,-21382,-1.383429089809495,0.03925670527770245,0.1251078267870493,-0.033980618930916306,-0.0012562622617838803,0.1245872194202423
2004-12-28,144477,8532,26662,86088,69968,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,159.0,-0.11157485274472753,16120,-1.1824522431408802,-18130,2.2434858195415064,0.010983236786794484,0.09240211399670398,-0.0012562622617838803,-0.023270421058126933,0.11850408669201032
2005-01-04,152084,8391,33317,93545,68092,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,155.3000030517578,-0.16736145814155334,25453,6.459851741107581,-24926,-4.703862898592855,0.057740492585237294,0.16294236117771171,-0.023270421058126933,0.07533803424551677,0.11053361271639056
2005-01-11,149191,14090,26805,84012,75211,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,167.0,-0.05899149412498073,8801,-10.949212277425634,-12715,8.029115488808817,0.10458288061398165,0.29859396014182665,0.07533803424551677,-0.07964073683687312,0.1045381759691828
2005-01-18,159993,7249,40001,99003,68625,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,153.6999969482422,-0.18987080684779958,30378,14.462668659637645,-32752,-13.430434811751379,0.1287195456606295,0.4240634920634921,-0.07964073683687312,0.027325940348954747,0.09605904578194546
2005-01-25,156537,9151,41560,91856,61749,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,157.89999389648438,-0.192331525454046,30107,-0.16938241048045852,-32409,0.21438437931659513,0.09129260115230624,0.06824949222062275,0.027325940348954747,-0.032932217537963826,0.08723735603416588
2005-02-01,164356,10304,43835,97604,64087,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,152.6999969482422,-0.203929275475188,33517,2.1783987172361807,-33531,-0.7167634488970659,0.05000896772238406,0.06331849498513087,-0.032932217537963826,-0.014407314945709349,0.07849633356178247
2005-02-08,178298,10303,53355,106383,62994,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,150.5,-0.24335101908041593,43389,6.006473752099102,-43052,-5.792912945070457,0.05828418262219782,0.14956486223255522,-0.014407314945709349,0.08372097078747931,0.07077566640763583
2005-02-15,162001,13415,38028,87923,64080,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,163.10000610351562,-0.1471781038388652,23843,-10.962545850205835,-24613,10.341675173024937,0.1285895673111715,0.3584355500262426,0.08372097078747931,0.07602693704753394,0.06362805963146344
2005-02-22,163367,25432,25075,75509,80505,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,175.5,0.030581451578348136,-4996,-17.801741964555777,357,15.413485101943817,0.1848487956209058,0.4943869166650167,0.07602693704753394,0.03475786953570137,0.05959464159558104
2005-03-01,153438,26334,21162,70781,83757,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,181.6000061035156,0.08456835985870514,-12976,-4.8847074378546465,5172,2.9473516683295893,0.0516377848813884,0.10137695805962607,0.03475786953570137,-0.002202693512275533,0.0563093987227189
2005-03-08,153381,34388,19992,66409,90076,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,181.1999969482422,0.15430203219433958,-23667,-6.96763513601585,14396,6.0115486385380414,0.0683196472505352,0.16962118425891873,-0.002202693512275533,0.1158940416869787,0.05463891934848522
2005-03-15,151613,37066,18821,67077,96407,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,202.1999969482422,0.19345306800868,-29330,-3.6921131039698527,18245,2.5094372836270464,0.04281152895696215,0.06887111492833754,0.1158940416869787,-0.0741839773807692,0.053402720132773966
2005-03-22,141686,35185,20143,60817,84636,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,187.1999969482422,0.16811117541606085,-23819,3.6349125734600594,15042,-2.1126156727985066,0.12396444212219755,0.057891122035858875,-0.0741839773807692,-0.003205079351002782,0.050955696414390614
2005-03-29,136433,31126,19224,61024,81617,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,186.6000061035156,0.1509385559212214,-20593,2.2768657453806305,11902,-2.216168146464718,0.022616218338345918,0.09886792452830188,-0.003205079351002782,-0.013397641576780694,0.04834739258567848
2005-04-05,127264,24714,17246,60350,76055,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,184.1000061035156,0.12340489062107116,-15705,3.5827109277081055,7468,-3.249946860363695,0.0457167992375646,0.19995233555767397,-0.013397641576780694,0.017381840533144288,0.045914429391273756
2005-04-12,129209,22188,17891,60916,74024,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,187.3000030517578,0.10144804154509361,-13108,2.0406399295951725,4297,-2.4916708574302238,0.01924559063287387,0.07911874048753711,0.017381840533144288,0.04057656551466482,0.04285542826151146
2005-04-19,136130,29100,17433,59758,80020,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,194.8999938964844,0.14884301770366562,-20262,-5.5367660147512945,11667,5.703937032250075,0.05118115869450128,0.15838222336836225,0.04057656551466482,0.024114994121177125,0.04162856201211829
2005-04-26,143327,33761,14059,61083,91150,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,199.6000061035156,0.2097790367481354,-30067,-7.2026739146404175,19702,5.902446191140822,0.08181537511577647,0.168025930572982,0.024114994121177125,-0.03607220434300562,0.04072154967969656
2005-05-03,132321,29893,12881,57837,83620,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,192.3999938964844,0.1948519131505959,-25783,2.9889692800379555,17012,-1.8768271156167367,0.0761786267204875,0.11796885958759995,-0.03607220434300562,0.010914792984065613,0.03899336910450171
2005-05-10,128883,28364,12986,56804,81188,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,194.5,0.1891948511440609,-24384,1.0572773784962326,15378,-1.23487579446951,0.0251101513131196,0.039516324062877875,0.010914792984065613,-0.005655558372830827,0.03665856922118949
2005-05-17,121722,21331,13476,57272,74252,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,193.3999938964844,0.139498200818258,-16980,5.7447452340494864,7855,-5.837077038864707,0.05629390833612116,0.21613468555175683,-0.005655558372830827,0.027404359974253945,0.03456280446841613
2005-05-24,128146,25218,13355,56883,80593,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,198.6999969482422,0.18502333276106941,-23710,-5.5289922939156435,11863,3.2927490511164788,0.04895399924350432,0.10390687786793872,0.027404359974253945,0.08052340335046759,0.03340873084778771
2005-05-31,141753,37307,13543,53982,90902,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,214.6999969482422,0.26045304155820337,-36920,-10.308554305245579,23764,9.287063193544864,0.09117638938737196,0.24143559488692232,0.08052340335046759,-0.002328830959976824,0.0345005755171611
2005-06-07,144050,44309,13602,52040,95961,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,214.1999969482422,0.3049010760152725,-43921,-4.9388725459073175,30707,4.8979563042757475,0.047303734434226793,0.1219284764552503,-0.002328830959976824,0.03127916453640833,0.03686622446669691
2005-06-14,149521,47678,10660,50701,102635,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,220.8999938964844,0.347335825736853,-51934,-5.562651856994099,37018,4.381117667476571,0.052257786821098766,0.10817991703520861,0.03127916453640833,0.048438263932435,0.039707489278158266
2005-06-21,161001,50707,10028,54987,112317,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,231.6000061035156,0.3560847448152496,-57330,-3.608857618662262,40679,2.4484854970204855,0.08348873906182758,0.06027825800609204,0.048438263932435,-0.10578583486327509,0.04251531409984236
2005-06-28,148941,34673,2977,57208,102903,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,207.1000061035156,0.3067993366500829,-45695,7.226663188427401,31696,-5.579468450506519,0.07266833634166298,0.6131474103585658,-0.10578583486327509,0.06615160089080097,0.04348220373616648
2005-07-05,128648,27257,2143,52240,93167,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,220.8000030517578,0.3181316460419128,-40927,3.2012676160358797,25114,-4.419199548814631,0.10112305459847187,0.28061224489795916,0.06615160089080097,-0.007246404354172786,0.04486908794031926
2005-07-12,122473,25671,2771,50630,89806,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,219.1999969482422,0.3198745846023205,-39176,1.3610782911510477,22900,-1.7209750637398171,0.035396906776040335,0.07784262710076648,-0.007246404354172786,-0.02326638191482644,0.04670595934678504
2005-07-19,123838,26227,1408,48753,90312,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,214.1000061035156,0.33559166007202956,-41559,-1.9457349783217524,24819,1.5668759644982975,0.017135871714665803,0.0694409263614981,-0.02326638191482644,-0.0032695571558869485,0.04893938905253837
2005-07-26,118402,25096,1212,46042,87110,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,213.3999938964844,0.3468522491174136,-41068,0.39648573135871057,23884,-0.7550186534020252,0.044407894736842105,0.05044093051543257,-0.0032695571558869485,0.009372071495794776,0.05340723746422869
2005-08-02,113404,22271,2590,42059,78201,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,215.3999938964844,0.3187012803781172,-36142,4.160402695900407,19681,-3.549771118731102,0.10720106436055214,0.16905997345239532,0.009372071495794776,-0.03714020532351825,0.05834145304879345
2005-08-09,108509,20739,4540,43412,72817,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,207.3999938964844,0.27099134633993494,-29405,5.940707558816268,16199,-3.0704384325067897,0.05796315893623794,0.13774279045848334,-0.03714020532351825,-0.07087751871188164,0.06261110778252697
2005-08-16,105339,15383,5985,49369,70186,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,192.6999969482422,0.1976191154273346,-20817,7.914550866748381,9398,-6.267682865015805,0.07183304755133621,0.31827967053538003,-0.07087751871188164,-0.014011401094974563,0.065356630057047
2005-08-23,109684,16096,7315,52470,72051,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,190.0,0.17852193574267897,-19581,1.1733545980121323,8781,-0.585727982988257,0.03988082331494286,0.08726666951433087,-0.014011401094974563,-0.0284210205078127,0.06741722553815423
2005-08-30,111880,15626,7550,57626,72557,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,184.6000061035156,0.13345548802288165,-14931,4.239451515262026,8076,-0.64275555231392,0.043492621924521635,0.030419399378667587,-0.0284210205078127,0.01895991269923014,0.06918454958087665
2005-09-06,114109,17571,8894,57019,71428,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,188.1000061035156,0.12627400117431578,-14409,0.46657132642116556,8677,0.5371826957454415,0.01351530203118796,0.12427734744001512,0.01895991269923014,-0.05635303434111627,0.07136447407444667
2005-09-13,117786,16533,11750,60968,71169,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,177.5,0.08660621805647531,-10201,3.687702109386639,4783,-3.4125266192850696,0.03184573586504915,0.13767987837216702,-0.05635303434111627,-0.02929575745488555,0.07299280446437761
2005-09-20,125469,16336,12337,71868,78187,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,172.3000030517578,0.05036303788186723,-6319,3.2958076511639756,3999,-0.6656139099723227,0.11940954983172837,0.027342796358943953,-0.02929575745488555,-0.02263499179452655,0.07414274677487796
2005-09-27,126912,18010,15091,69164,76456,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,168.39999389648438,0.05745713565305093,-7292,-0.7754903601686471,2919,-0.8607703894986012,0.03045598132124708,0.13377239358327542,-0.02263499179452655,-0.0279097216068267,0.07556380278108739
2005-10-04,130923,20462,19237,68801,74560,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,163.6999969482422,0.04398768741932281,-5759,1.2079236006051437,1225,-1.3347831568330812,0.01575742356707891,0.166200659966246,-0.0279097216068267,0.008552285775033308,0.07782024836381354
2005-10-11,136513,19014,19772,71922,77770,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,165.10000610351562,0.042838410993824766,-5848,-0.06797888835422347,-758,-1.5146307371508443,0.042293509339176444,0.051126695199298716,0.008552285775033308,0.03573587933597744,0.07973296266575178
2005-10-18,135432,20561,18721,71235,77866,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,171.0,0.048961840628507294,-6631,-0.5735717477456359,1840,1.9031154542058264,0.005251473833173486,0.0661371620589583,0.03573587933597744,-0.0005848310147112956,0.08176747437866665
2005-10-25,138721,18847,21102,72498,77128,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,170.89999389648438,0.03337634532623035,-4630,1.4774942406521354,-2255,-3.0236576289207866,0.013373344204884178,0.10250569476082004,-0.0005848310147112956,0.015213611447467246,0.08347178457976215
2005-11-01,140900,18878,22158,77636,78216,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,173.5,0.004116394606103619,-580,2.919529126808486,-3280,-0.7388931740688144,0.039948155942817545,0.02648893654352276,0.015213611447467246,0.002305440325558461,0.08553093762351041
2005-11-08,137339,19515,21407,75685,74632,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,173.89999389648438,-0.007667159364783492,1053,1.1589779985805535,-1892,0.9850958126330731,0.03682218245441301,0.03391818581691999,0.002305440325558461,0.036227735899220015,0.08784762694452483
2005-11-15,136479,21960,19365,71171,76762,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,180.1999969482422,0.040966009422695064,-5591,-4.837664465301189,2595,3.267098202258645,0.04491222377698012,0.1085783424077435,0.036227735899220015,-0.036625920957269686,0.0908410802730592
2005-11-22,136202,18231,23483,75161,73667,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,173.60000610351562,-0.010969001923613457,1494,5.191274848145136,-5252,-5.7496025029491715,0.047605289327277124,0.18811430215275446,-0.036625920957269686,-0.019009233500775657,0.0923070105799029
2005-11-29,147676,19888,30423,86352,75716,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,170.3000030517578,-0.07202253582166364,10636,6.712089396631474,-10535,-3.8787976681693372,0.08169410370955402,0.17087714416330424,-0.019009233500775657,0.028185572317922958,0.09333970682205286
2005-12-06,144238,18851,28347,86691,78366,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,175.10000610351562,-0.05771710644906335,8325,-1.5649123757414882,-9496,0.7035672688859395,0.01810889571481367,0.06595618458409255,0.028185572317922958,0.11764700243670045,0.0949515760208908
2005-12-13,139906,24114,17901,69278,82408,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,195.6999969482422,0.09384872700241591,-13130,-14.874720947323175,6213,10.891027329829866,0.14144350830004088,0.37389027728192314,0.11764700243670045,0.010730741626281404,0.09830980276505442
2005-12-20,139295,28473,15527,61984,83248,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,197.8000030517578,0.15265443842205392,-21264,-5.813903621002673,12946,4.812516975683674,0.056006940619147294,0.15302272727272728,0.010730741626281404,0.030333669906112082,0.10361148394826449
2005-12-27,141842,31747,14210,65042,92223,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,203.8000030517578,0.1916287136391196,-27181,-4.247819376144155,17537,3.2958828385799923,0.07651416399071631,0.09989773048719455,0.030333669906112082,-0.02747794906604306,0.10944232176333846
2006-01-03,138661,31597,10622,64087,94563,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,198.1999969482422,0.21978782786796575,-30476,-2.3230072898013283,20975,2.4238236911493067,0.02076898833911125,0.08853833582036524,-0.02747794906604306,-0.08627644353189401,0.11688750034044461
2006-01-10,124893,23556,11939,62047,82413,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,181.1000061035156,0.1630675858534906,-20366,7.2911633408096,11617,-6.748833485983802,0.09822788315104528,0.2636427665868432,-0.08627644353189401,-0.0044174656255975275,0.12115786726310751
2006-01-17,125657,21084,12249,62257,79868,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,180.3000030517578,0.14015136442856346,-17611,2.2058882403337257,8835,-2.2275067457743827,0.01938434476693052,0.08346083460834608,-0.0044174656255975275,-0.0022185754215356956,0.12750444747996065
2006-01-24,126402,20903,17137,61457,71338,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,179.89999389648438,0.07817123146785653,-9881,6.151666839093723,3766,-4.033997310137915,0.0702586693776121,0.13325446898002102,-0.0022185754215356956,0.028349117712867855,0.1327064235746126
2006-01-31,126865,21248,18229,62563,69928,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,185.0,0.05805383675560635,-7365,1.9904748342589516,3019,-0.5909716618407936,0.01898996912997864,0.03640094232084505,0.028349117712867855,-0.04486488136085309,0.13774456034828175
2006-02-07,131474,20818,21999,64940,65103,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,176.6999969482422,0.0012397888555912195,-163,5.676900642415165,-1181,-3.310605762030505,0.05538168144383012,0.09809187939369876,-0.04486488136085309,0.03282401331029283,0.1424482297316665
2006-02-14,131170,22081,21046,62710,65329,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,182.5,0.019966455744453764,-2619,-1.8680499566454203,1035,1.685504358276161,0.019181655589312632,0.05138312426090384,0.03282401331029283,-0.012602756447988028,0.14566254818519186
2006-02-21,133035,20270,19777,67032,67010,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,180.1999969482422,-0.0001653700154094787,22,2.0134177022184954,493,-0.41320423877410994,0.04478447053908476,0.07690963118335956,-0.012602756447988028,-0.03329633796677223,0.14507126315454266
2006-02-28,135435,17825,33197,73142,57068,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,174.1999969482422,-0.11868423967216746,16074,12.065997669786146,-15372,-11.92543315668809,0.12327778204438983,0.31094429853788563,-0.03329633796677223,-0.009758880470860709,0.1411625593174105
2006-03-07,143387,19811,35274,77565,60354,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,172.5,-0.12003180204621061,17211,0.839517111529516,-15463,-0.06719090338538782,0.05589512684981764,0.07375873649813924,-0.009758880470860709,-0.0028985507246376274,0.13588690865893838
2006-03-14,148416,19610,36676,78005,60859,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,172.0,-0.11552662785683485,17146,-0.04533186411599378,-17066,-1.1179535104298157,0.006805219495333564,0.028479550865224034,-0.0028985507246376274,0.012209337811137422,0.12994499143075539
2006-03-21,149902,19597,38360,77390,58913,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,174.10000610351562,-0.12326053021307254,18477,0.8968035791289349,-18763,-1.1434077188443295,0.018789021518235107,0.02928032851941957,0.012209337811137422,0.024698378186225334,0.1243416893994259
2006-03-28,151113,23437,34545,73923,63513,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,178.39999389648438,-0.0688888447717933,10410,-5.381515923736841,-11108,5.106669690864699,0.05869641142058849,0.13202373150288021,0.024698378186225334,-0.04147978783439976,0.1201142393860987
