,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,GF_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2004-11-16,15600,3774,4414,6074,2070,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.2750015258789,-0.25666666666666665,4004,5.166689721953244,-640,-6.702171807995573,0.10081041257367387,0.11834391792867612,0.008147113478291335,-0.07896562393226347,-0.18962529463542727
2004-11-23,15017,3436,4182,6984,2217,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.7249984741211,-0.3174402344010122,4767,4.891025641025641,-746,-0.6794871794871795,0.1148788175198348,0.07482278813336833,-0.07896562393226347,0.042366493244093695,-0.19145047229405823
2004-11-30,15084,2130,3841,7611,2505,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,103.9499969482422,-0.33850437549721557,5106,2.257441566224945,-1711,-6.426050476127056,0.09045077105575326,0.2758331937698878,0.042366493244093695,-0.028138484927706986,-0.19372408532869984
2004-12-07,15793,2175,3944,7571,2649,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,101.0250015258789,-0.31165706325587283,4922,-1.2198355873773536,-1769,-0.38451339167329623,0.018003913894324854,0.024186958653374734,-0.028138484927706986,-0.007176426262516689,-0.19606816191315654
2004-12-14,15645,2060,3424,7212,2726,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,100.3000030517578,-0.2867369766698626,4486,-2.7607167732539732,-1364,2.564427277907934,0.04387200643992755,0.11579139314369073,-0.007176426262516689,0.04985044713727338,-0.198284456819014
2004-12-21,15599,3225,2559,6550,2888,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,105.3000030517578,-0.23475863837425476,3662,-5.266858421220837,666,12.97539149888143,0.08730663276117821,0.35096818810511754,0.04985044713727338,-0.0033238945239494333,-0.19863874715623325
2004-12-28,16027,3668,2701,6521,2861,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,104.9499969482422,-0.22836463467897922,3660,-0.012821334700942369,967,1.9296108724918264,0.005968876572159454,0.09185115402731983,-0.0033238945239494333,-0.0016674171267446747,-0.19788241394514408
2005-01-04,16972,4590,3075,6750,3433,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,104.7750015258789,-0.1954395474899835,3317,-2.140138516253822,1515,3.41923004929182,0.078660512619071,0.1690802348336595,-0.0016674171267446747,0.00835122870204752,-0.19561666040123066
2005-01-11,18118,5424,2859,7019,3572,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,105.6500015258789,-0.19025278728336462,3447,0.7659674758425643,2565,6.186660381805327,0.038523274478330656,0.1267656646142702,0.00835122870204752,0.014671040226948096,-0.1928727448345686
2005-01-18,18877,5979,2792,6913,3593,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.1999969482422,-0.17587540393070933,3320,-0.7009603709018655,3187,3.433050005519373,0.012088330477822196,0.07091551704480675,0.014671040226948096,-0.02518653941329685,-0.1894251613651797
2005-01-25,19949,6463,3223,7495,3628,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,104.5,-0.19384430297258007,3867,2.8977062033162047,3240,0.28076495205806007,0.05547064640834307,0.09446623993392525,-0.02518653941329685,-0.03421049711236557,-0.18657924571267662
2005-02-01,19302,6358,2950,6996,3897,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,100.9250030517578,-0.1605533105377681,3099,-3.8498170334352597,3408,0.8421474760639631,0.07050399339025062,0.04061022776106575,-0.03421049711236557,-0.00024772380602322563,-0.18311182221842903
2005-02-08,21926,5904,3278,8022,4197,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,100.9000015258789,-0.17445042415397247,3825,3.761268262356233,2626,-4.051393637964978,0.1085195187822244,0.08516663036375517,-0.00024772380602322563,-0.006442036829030107,-0.18001845916003686
2005-02-15,24115,6673,3551,8956,4553,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,100.25,-0.1825834542815675,4403,2.6361397427711393,3122,2.262154519748244,0.09549189429269377,0.1019170579029734,-0.006442036829030107,-0.017456359102244412,-0.17761813140559707
2005-02-22,24132,6761,3742,9307,4386,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,98.5,-0.203920106083209,4921,2.1480406386066764,3019,-0.4271200497615592,0.037829547944205066,0.026563838903170524,-0.017456359102244412,0.014974603798183717,-0.17638321657743167
2005-03-01,23828,7061,3763,9028,4609,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.9749984741211,-0.18545408762800067,4419,-2.0802254268191613,3298,1.1561412232720039,0.0368116154579453,0.02965631929046563,0.014974603798183717,0.03950992386020569,-0.17474335450257344
2005-03-08,25016,8545,3160,8855,5792,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,103.9250030517578,-0.12244163735209466,3063,-5.6907839516535175,5385,8.758603323820715,0.09257868505496006,0.17829987184963692,0.03950992386020569,0.020687936813565955,-0.17265657972045867
2005-03-15,26118,10350,2749,7040,6059,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,106.0749969482422,-0.037560303239145415,981,-8.32267348896706,7601,8.858330668372242,0.15894343079624398,0.16917321932971982,0.020687936813565955,0.002356823070397862,-0.16871906464868683
2005-03-22,26889,10667,2785,6924,6440,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,106.3249969482422,-0.017999925620142066,484,-1.9029022130331572,7882,1.0758863618960104,0.03718946423226579,0.02624145108534047,0.002356823070397862,0.005407990539765706,-0.16463453504570824
2005-03-29,26454,9733,2354,6780,6442,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,106.9000015258789,-0.01277689574355485,338,-0.5429729629216409,7379,-1.8706534270519544,0.011042202389956134,0.1129312484487466,0.005407990539765706,0.01777363422599132,-0.15998914331409106
2005-04-05,28145,10454,2700,7427,6461,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.8000030517578,-0.03432225972641677,966,2.3739321085658123,7754,1.4175550011340439,0.04795506912442396,0.08111601033906037,0.01777363422599132,0.0034466910797934514,-0.15687067813499012
2005-04-12,27925,10383,2769,7719,6724,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.1750030517578,-0.03563115487914056,995,0.10303783975839403,7614,-0.4974240540060401,0.03842691961503843,0.010644768856447688,0.0034466910797934514,0.015342297921157044,-0.1532501799822134
2005-04-19,26898,10580,3007,8653,6857,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.8499984741211,-0.06677076362554837,1796,2.8683974932855865,7573,-0.14682184422560432,0.06879432624113475,0.03201589754912784,0.015342297921157044,0.00654035619396387,-0.1518795240974063
2005-04-26,27405,10368,3805,8760,6481,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.5749969482422,-0.08316000729793833,2279,1.7956725407093463,6563,-3.7549260168042236,0.031690833934781185,0.07126225922528752,0.00654035619396387,-0.013667882036257795,-0.15062984447224426
2005-05-03,24602,9876,3735,7878,5635,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.0500030517578,-0.09117144947565238,2243,-0.13136288998357964,6141,-1.5398649881408502,0.12787685932065418,0.041290132980677394,-0.013667882036257795,0.011812770434471487,-0.1503458705731233
2005-05-10,24847,10012,3461,7733,5119,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.3499984741211,-0.10520384754698757,2614,1.5080074790667426,6551,1.6665311763271278,0.05143168378462496,0.030431232836042457,0.011812770434471487,0.0051639388012236775,-0.15046242877350885
2005-05-17,24739,11466,4148,7344,5116,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.9250030517578,-0.0900602287885525,2228,-1.553507465690023,7318,3.086891777679398,0.03146067415730337,0.13712053285513,0.0051639388012236775,-0.005360787019484281,-0.15065004875276938
2005-05-24,24508,10855,4184,7357,4392,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.3249969482422,-0.12098090419454872,2965,2.9791018230324586,6671,-2.6153037713731355,0.06272874287173376,0.04302147749185451,-0.005360787019484281,0.012126711345370689,-0.15085974281583794
2005-05-31,21827,10334,4140,6116,3418,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.6750030517578,-0.12360837494845833,2698,-1.089440182797454,6194,-1.9463032479190467,0.23232641074050767,0.03903551195246649,0.012126711345370689,0.00754380697669621,-0.15074168709415103
2005-06-07,23298,9916,4512,7026,3305,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.5250015258789,-0.15971328010988067,3721,4.686855729142804,5404,-3.61937050442113,0.09902235988771659,0.05475464374826726,0.00754380697669621,-0.03765691670045379,-0.1518136041345743
2005-06-14,21853,8346,3726,7289,3729,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.25,-0.1629066947329886,3560,-0.6910464417546571,4620,-3.365095716370504,0.06235251406788891,0.19516235917826374,-0.03765691670045379,-0.00640729472075241,-0.15291931594711522
2005-06-21,21181,6922,4383,7745,3189,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.5500030517578,-0.21509843727869316,4556,4.557726627922939,2539,-9.52271999267835,0.09109200658496433,0.184077841662981,-0.00640729472075241,0.009672919326060736,-0.15529904506431333
2005-06-28,21238,7993,3634,7317,4035,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.5999984741211,-0.15453432526603259,3282,-6.014824606959067,4359,8.592606581370097,0.11222692036645525,0.15653220951234195,0.009672919326060736,0.010264598683052295,-0.15555732867954875
2005-07-05,22645,9018,3742,7452,4697,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.7249984741211,-0.1216604106866858,2755,-2.481401261889067,5276,4.317732366512854,0.06560210716931435,0.08879310344827586,0.010264598683052295,-0.009708710436274637,-0.15517283111007812
2005-07-12,23846,9950,3738,6923,4710,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.6500015258789,-0.09280382454080349,2213,-2.393464340914109,6212,4.133362773239126,0.04659159288231755,0.06838106370543542,-0.009708710436274637,-0.02006388095778977,-0.15433609929112094
2005-07-19,23722,7680,3956,7900,5206,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.4499969482422,-0.11356546665542534,2694,2.0171097878050825,3724,-10.433615700746458,0.11239127117350832,0.2138191818494328,-0.02006388095778977,-0.0018613025027682806,-0.15355483673685305
2005-07-26,23723,7273,4153,8158,4768,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.25,-0.14289929604181595,3390,2.93398533007335,3120,-2.5461596829946886,0.05384496363917685,0.05286189392613338,-0.0018613025027682806,0.021678293223703404,-0.15345438345123033
2005-08-02,25137,7477,3978,8748,5808,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.5749969482422,-0.11695906432748537,2940,-1.8968933102895924,3499,1.5976056991105678,0.11198131354767793,0.033085988651244,0.021678293223703404,-0.004334916608261241,-0.1526620043987733
2005-08-09,27793,9219,3918,9151,7334,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.0999984741211,-0.06537617385672652,1817,-4.4675180013525875,5301,7.168715439392131,0.1170154686078253,0.1371698256831849,-0.004334916608261241,0.007561911908114283,-0.15154453602435639
2005-08-16,29459,10634,5100,9020,7861,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.9250030517578,-0.03934281543840592,1159,-2.3675026085705033,5534,0.8383405893570324,0.038978733487352646,0.1650565653997712,0.007561911908114283,0.011143947601659931,-0.1496679660829489
2005-08-23,29559,11781,4993,8066,8442,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.1500015258789,0.012720322067728948,-376,-5.210631725448929,6788,4.256763637598017,0.09298521928761812,0.07475855490640276,0.011143947601659931,0.004048555484161831,-0.14655805511889797
2005-08-30,26935,11929,4907,6941,7747,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.5999984741211,0.029923890848338592,-806,-1.4547176832775128,7022,0.7916370648533442,0.12391067538126362,0.013898788310762652,0.004048555484161831,0.0020161153870739135,-0.14255830511331088
2005-09-06,26916,12415,4389,6749,8212,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.8249969482422,0.054354287412691334,-1463,-2.4392054947094857,8026,3.7274921106367183,0.04391417685983557,0.05974767912401809,0.0020161153870739135,0.02749836495913316,-0.13792436680117393
2005-09-13,28119,13306,3494,6540,8220,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.9000015258789,0.05974607916355489,-1680,-0.8062119185614505,9812,6.635458463367513,0.01470189701897019,0.10630952380952381,0.02749836495913316,-0.003698895092373755,-0.13364534511747067
2005-09-20,29063,12181,2945,7304,8818,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.4749984741211,0.052093727419743316,-1514,0.5903481631636971,9236,-2.0484369998933105,0.08448083364346855,0.11067036890122967,-0.003698895092373755,0.013321699464566183,-0.12954762990916907
2005-09-27,30350,12217,2985,7896,9814,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.0,0.06319604612850083,-1918,-1.390083611464749,9232,-0.013763204073908407,0.0896668548842462,0.004999342191816867,0.013321699464566183,0.013577559898639624,-0.12546507533769732
2005-10-04,30276,11765,2479,7611,10058,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.5749969482422,0.08082309420002642,-2447,-1.742998352553542,9286,0.17792421746293247,0.029939441960495784,0.06725638865487223,0.013577559898639624,0.009568360869235182,-0.12203573642190525
2005-10-11,28802,12166,2384,6967,9331,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.6999969482422,0.08207763349767377,-2364,0.27414453692693885,9782,1.638261329105562,0.08412075101239416,0.0340893470790378,0.009568360869235182,-0.01200501650378849,-0.11881933733109122
2005-10-18,27479,12134,3003,7250,8124,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.2750015258789,0.031806106481313004,-874,5.173251857509896,9131,-2.260259704187209,0.09691687264212306,0.043007200898460725,-0.01200501650378849,-0.013003636802702445,-0.1163942943311341
2005-10-25,27279,11726,3564,7436,7791,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.75,0.013013673521756662,-355,1.8887150187415844,8162,-3.5263291968412243,0.03408419255270244,0.06337475474166121,-0.013003636802702445,-0.0023758231177443134,-0.11365760135119125
2005-11-01,27532,11163,3373,7716,7804,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.4749984741211,0.003196280691558913,-88,0.9787748817771913,7790,-1.363686352139008,0.018878865979381442,0.051871216290588884,-0.0023758231177443134,0.0019484605074191474,-0.10971868498059993
2005-11-08,28240,11958,3863,7762,7219,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.6999969482422,-0.01922804532577904,543,2.291878541333721,8095,1.1078018305971233,0.0421200186903411,0.08122116174704506,0.0019484605074191474,0.005834080117216978,-0.10575627806098145
2005-11-15,27220,12508,3284,7474,7699,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.375,0.008265980896399705,-225,-2.7195467422096318,9224,3.9978753541076486,0.05061622619126079,0.0714918946301925,0.005834080117216978,-0.02749728849187716,-0.10066141945399941
2005-11-22,24242,10828,2860,6959,7014,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.1750030517578,0.002268789703819817,-55,0.6245407788390889,7968,-4.6142542248346805,0.08587991125742503,0.1537112799532437,-0.02749728849187716,0.03556433654031954,-0.09451316899044496
2005-11-29,27930,12821,3431,7051,7949,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.1999969482422,0.03215180809165771,-898,-3.477435855127465,9390,5.865852652421418,0.06846666666666666,0.157765198129461,0.03556433654031954,-0.01599829393193619,-0.08738516545988968
2005-12-06,30100,14520,3557,7673,8275,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.3249969482422,0.02,-602,1.0597923379878267,10963,5.6319369853204435,0.059443190368698266,0.10095701720418211,-0.01599829393193619,-0.0043355734943084645,-0.08100714501266136
2005-12-13,31053,14283,2901,8037,8551,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.8249969482422,0.016552345989115383,-514,0.29235880398671094,11382,1.3920265780730898,0.03858210754762479,0.051966945996275604,-0.0043355734943084645,0.001959556799439932,-0.07517465803845025
2005-12-20,31994,14657,2822,8708,9521,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.0500030517578,0.02541101456523098,-813,-0.9628699320516536,11835,1.4587962515698965,0.09002139448132097,0.02591681446306997,0.001959556799439932,-0.006736214735520218,-0.07017139548192168
2005-12-27,32042,14300,3001,9503,10186,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.2750015258789,0.021315773047874666,-683,0.406326186159905,11299,-1.675314121397762,0.07415308040022348,0.030980868157909947,-0.006736214735520218,0.0,-0.06536984917948217
2006-01-03,34174,14571,3163,9936,10850,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.2750015258789,0.026745479019137357,-914,-0.7209287809749704,11408,0.34017851569814617,0.0527759068603868,0.02441637532423593,0.0,-0.0032815576022117154,-0.061097060208152934
2006-01-10,34580,14903,3329,10292,10833,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.9000015258789,0.015644881434355117,-541,1.0914730496868965,11574,0.48574940012875284,0.01765680473372781,0.027314611671785873,-0.0032815576022117154,-0.014266900599038124,-0.05713748965588909
2006-01-17,33169,14553,3608,9777,10287,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.2750015258789,0.015375802707347222,-510,0.0896471949103528,10945,-1.8189705031810295,0.05288078149920255,0.03463465668190078,-0.014266900599038124,0.007793364400875191,-0.053459581835926466
2006-01-24,32987,14913,3654,9726,10142,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.1500015258789,0.01261102858701913,-416,0.28339714793934095,11259,0.9466670686484367,0.009865109724179585,0.021866752841062098,0.007793364400875191,-0.029385811160384634,-0.04948928699824186
2006-01-31,31548,12976,3739,10457,9749,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.8249969482422,-0.022441993153290225,708,3.4074029163003607,9237,-6.129687452632855,0.055627041472829854,0.12096918935088244,-0.029385811160384634,-0.016844967225384644,-0.04683330012546345
2006-02-07,33559,11973,3827,11483,9753,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.9749984741211,-0.05155099973181561,1730,3.2395080512235324,8146,-3.4582223912767844,0.04850254285176116,0.0690506329113924,-0.016844967225384644,0.006714503212471579,-0.04446984965580658
2006-02-14,34845,11917,4522,13263,10296,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.6999969482422,-0.08514851485148515,2967,3.6860454721535207,7395,-2.2378497571441343,0.09860350609109045,0.04568404404160837,0.006714503212471579,-0.009889576618424933,-0.04259610082061269
2006-02-21,35571,12351,5049,13441,10573,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.625,-0.08062747743948723,2868,-0.284115368058545,7302,-0.2668962548428756,0.018947280752894147,0.05522988505747126,-0.009889576618424933,-0.006968641114982632,-0.04022508873131035
2006-02-28,35758,13120,5667,13297,10328,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,106.875,-0.08303037082610884,2969,0.2839391639256698,7453,0.4245031064631301,0.016465608465608465,0.07382764677702666,-0.006968641114982632,-0.02035090574744136,-0.03825540186973551
2006-03-07,37178,14414,6025,13469,10190,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,104.6999969482422,-0.08819732099628813,3279,0.8669388668270037,8389,2.6175960624195986,0.013102836130013949,0.08082587210724596,-0.02035090574744136,-0.020296084641248657,-0.037596857324431535
