,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZS_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2005-01-04,233674,30135,75205,147212,89160,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,529.75,-0.24843157561388943,58052,5.762849597074558,-45070,-6.13741789124399,0.057604115546680656,0.13765900892348584,-0.03900226757369618,0.05238319962246352,-0.002894773841122199
2005-01-11,233595,28599,80137,151466,88576,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,557.5,-0.26922665296774334,62890,2.0704057789912444,-51538,-2.7679587801809356,0.02015480624224094,0.05948351971748087,0.05238319962246352,-0.07892376681614355,-0.014358138651675926
2005-01-18,247702,27455,101769,158347,77775,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,513.5,-0.3252779549620108,80572,7.569511333718617,-74314,-9.750208694535415,0.07488501706744818,0.1762520893951588,-0.07892376681614355,0.02434274586173313,-0.027144560214123762
2005-01-25,253102,27221,99935,151859,71612,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,526.0,-0.31705399404192774,80247,-0.1312060459745985,-72714,0.6459374571057158,0.05661137239283844,0.016263487369844915,0.02434274586173313,-0.03612167300380231,-0.03978444184066468
2005-02-01,269530,31256,107015,161571,76931,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,507.0,-0.31402812302897637,84640,1.735663882545377,-75759,-1.2030722791601804,0.06302253230580876,0.08038561954422836,-0.03612167300380231,-0.006903353057199246,-0.0522889403146593
2005-02-08,272127,31832,109993,161938,78725,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,503.5,-0.3057873713376475,83213,-0.5294401365339665,-78161,-0.8911809446072793,0.00897936118140304,0.025059051648157943,-0.006903353057199246,0.06305858987090374,-0.06345569599812195
2005-02-15,262376,36829,86385,151637,89365,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,535.25,-0.2373387809860658,62272,-7.6953040308385425,-49556,10.511636111080488,0.08689139509215692,0.2321570600743422,0.06305858987090374,0.07800093414292397,-0.07305330441091311
2005-02-22,265774,38055,67274,153463,101083,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,577.0,-0.19708474117107017,52380,-3.770161905052291,-29219,7.751090038723054,0.053208457410448405,0.1930807280046331,0.07800093414292397,0.048526863084922045,-0.08149995629574297
2005-03-01,273860,53541,61425,149249,107261,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,605.0,-0.15331921419703498,41988,-3.9100890230045073,-7884,8.027497046362699,0.04051304042727379,0.18557660525720648,0.048526863084922045,0.023966942148760273,-0.08925458786178729
2005-03-08,288410,63758,57401,152118,115099,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,619.5,-0.12835546617662355,37019,-1.8144307310304535,6357,5.2001022420214715,0.040068558512370095,0.11753976180060911,0.023966942148760273,0.09927360774818395,-0.09661314925814016
2005-03-15,308206,67062,57683,171316,135854,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,681.0,-0.11505940831781342,35462,-0.5398564543531778,9379,1.0478138760791929,0.13006804049874662,0.02874664315203014,0.09927360774818395,-0.078928046989721,-0.10393846806199916
2005-03-22,304258,65696,48054,168604,139161,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,627.25,-0.0967698466433093,29443,-1.9529146090601741,17642,2.6809990720492136,0.019557129628125357,0.09665934065934066,-0.078928046989721,-0.005181347150259086,-0.11075508226437863
2005-03-29,297970,58203,44086,167051,136513,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,624.0,-0.10248682753297311,30538,0.3598919338193244,14117,-1.158556225308784,0.013838926881975465,0.11204528346156478,-0.005181347150259086,-0.01041666666666663,-0.11765592671348256
2005-04-05,281916,52451,43780,157699,123439,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,617.5,-0.12152556080534627,34260,1.2491190388294124,8671,-1.8277007752458303,0.0797686545397634,0.06295268676414045,-0.01041666666666663,0.0,-0.12499124763135357
2005-04-12,274659,48109,47117,151951,112833,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,617.5,-0.14242387833640988,39118,1.7232083315597553,992,-2.72386100824359,0.06176355066771406,0.08063974124713838,0.0,0.021862348178137703,-0.13181895537318652
2005-04-19,269197,55300,43196,139425,114750,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,631.0,-0.09166149697062002,24675,-5.258520565501222,12104,4.045743995281422,0.05682305498180387,0.1128167641325536,0.021862348178137703,0.009112519809825637,-0.13667951866751757
2005-04-26,255408,52928,32277,129970,116762,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,636.75,-0.05171333709202531,13208,-4.259705717374265,20651,3.174998235492966,0.04647552810336722,0.15598849832756292,0.009112519809825637,-0.028268551236749095,-0.1413610831084955
2005-05-03,241954,42480,29853,125995,107966,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,618.75,-0.07451416384932673,18029,1.8875681262920503,12627,-3.1416400425985094,0.05458602074704758,0.17795473711860424,-0.028268551236749095,0.015353535353535452,-0.14718138145028895
2005-05-10,247350,48840,26813,124304,119365,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,628.25,-0.019967657165959166,4939,-5.41011927887119,22027,3.885035998578242,0.05372041580997172,0.12425151679378214,0.015353535353535452,-0.011937922801432577,-0.1521488340357835
2005-05-17,237723,36976,32098,127073,105341,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,620.75,-0.09141732184096617,21732,6.789165150596322,4878,-6.933090762078027,0.07225468345280404,0.2482699713350899,-0.011937922801432577,0.03987112364075718,-0.15610040966293548
2005-05-24,261822,50721,24261,128763,131497,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,645.5,0.010442208828899024,-2734,-10.291810216091838,26460,9.078633535669665,0.106993006993007,0.28782907897895493,0.03987112364075718,0.05383423702556156,-0.15845475749176724
2005-05-31,292238,66077,25449,131391,148410,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,680.25,0.058236779611138864,-17019,-5.455996822268564,40628,5.411309973951769,0.0698389212333051,0.18075738041649367,0.05383423702556156,-0.008085262771040047,-0.15969282451099137
2005-06-07,303804,77855,27490,130426,157332,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,674.75,0.08856367921423022,-26906,-3.383201363272401,50365,3.331873336116453,0.03435873199007499,0.1311785087094784,-0.008085262771040047,0.022230455724342457,-0.15991949102813366
2005-06-14,305060,81562,23957,128749,164341,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,689.75,0.11667213007277256,-35592,-2.8590801964424433,57605,2.3831154296849286,0.029635948002320108,0.0686132355310418,0.022230455724342457,0.06596592968466841,-0.16016393950020918
2005-06-21,336252,89292,34712,142790,185419,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,735.25,0.12677694110369603,-42629,-2.3067593260342227,54580,-0.9916082082213334,0.1070019408364792,0.1490677720073546,0.06596592968466841,-0.09316558993539614,-0.15994821623573507
2005-06-28,317235,80445,23852,146586,191875,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,666.75,0.14276167509890145,-45289,-0.7910733616454326,56593,0.598658149245209,0.030290048188713028,0.18895078477808566,-0.09316558993539614,0.06824146981627299,-0.1588360772249406
2005-07-05,290635,72412,25331,137615,176770,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,712.25,0.13472224611626266,-39155,1.9335823600800668,47081,-2.998408120163286,0.07658126182864959,0.09731643186724369,0.06824146981627299,-0.019305019305019266,-0.15737108833134356
2005-07-12,276341,68949,26011,135329,169825,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,698.5,0.12483127729869979,-34496,1.6030416157723604,42938,-1.425499337657199,0.030250299848601035,0.04362889637742207,-0.019305019305019266,-0.0229062276306371,-0.15509372578833622
2005-07-19,277449,65890,25523,134892,169448,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,682.5,0.12454901621559278,-34556,-0.02171230472495938,40367,-0.9303722574645094,0.002674640205033844,0.038801920952162165,-0.0229062276306371,-0.00952380952380949,-0.15083278673075287
2005-07-26,273064,69015,27235,132023,164466,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,676.0,0.11881097471654997,-32443,0.7615814077542179,41780,0.5092827871068196,0.026479903132999874,0.050254545454545455,-0.00952380952380949,0.019970414201183395,-0.1451959750825005
2005-08-02,272292,70606,24332,128304,166197,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,689.5,0.13916310431448592,-37893,-1.9958691002841824,46274,1.6457680250783697,0.01850587943674215,0.0473361562282753,0.019970414201183395,-0.0674401740391588,-0.1392211344489847
2005-08-09,256519,61850,24292,124635,151160,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,643.0,0.10340364651351362,-26525,4.174929854714791,37558,-3.2009754234424808,0.06782574013306986,0.1021104687608832,-0.0674401740391588,-0.04082426127527217,-0.1331016611246396
2005-08-16,258024,65536,27383,124827,146454,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,616.75,0.08381778439214957,-21627,1.9094102191260687,38153,0.23195162931400792,0.018055079419494916,0.0729344913311594,-0.04082426127527217,-0.009728415079043318,-0.12719155705371873
2005-08-23,256077,59712,30532,126600,141003,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,610.75,0.056244801368338426,-14403,2.79973955911078,29180,-3.477583480606455,0.026995213058149573,0.09943043304818049,-0.009728415079043318,-0.018010642652476427,-0.12197541303179592
2005-08-30,243909,55566,33554,125656,130533,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,599.75,0.0199951621301387,-4877,3.7199748513142534,22012,-2.7991580657380397,0.04455304482237723,0.08043087971274686,-0.018010642652476427,0.008336807002917945,-0.11739138961453657
2005-09-06,245509,60018,38829,121485,125162,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,604.75,0.014977047684606268,-3677,0.4919867655560065,21189,-0.3374209233771611,0.038686868277335626,0.09840460509676571,0.008336807002917945,-0.04754030591153369,-0.11308267361760634
2005-09-13,244304,58961,43025,123463,118674,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,576.0,-0.019602626236164777,4789,3.448346089145408,15936,-2.1396364288070906,0.034963677587481465,0.05150706959778793,-0.04754030591153369,-0.00694444444444442,-0.10875663314215654
2005-09-20,248126,59238,49371,127698,112094,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,572.0,-0.06288740398023585,15604,4.426861615037003,9867,-2.4842000130984347,0.045101588042970576,0.06098021342614332,-0.00694444444444442,-0.02534965034965031,-0.10450129982532325
2005-09-27,253289,56245,54331,130414,106992,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,557.5,-0.09247144566088539,23422,3.1508185357439364,1914,-3.205226376921403,0.032930928451681926,0.07192338301258863,-0.02534965034965031,0.008968609865470878,-0.10077447874250509
2005-10-04,267206,57675,55468,139835,113097,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,562.5,-0.1000651182982418,26738,1.309176474304056,2207,0.11567813841106404,0.0613840874227065,0.022688102666537036,0.008968609865470878,0.001777777777777878,-0.09710838403598626
2005-10-11,288160,58096,54032,151573,122401,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,563.5,-0.10123542476401999,29172,0.9109076891985958,4064,0.6949694243392739,0.07680290830516764,0.01656142979452055,0.001777777777777878,0.037267080745341685,-0.0931636436134854
2005-10-18,298791,60825,49055,156777,137683,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,584.5,-0.06390420059506478,19094,-3.4973625763464744,11770,2.6742087729039423,0.06957141886843714,0.07013105205678923,0.037267080745341685,-0.011120615911035081,-0.08892648294249929
2005-10-25,289231,44149,43187,164848,136267,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,578.0,-0.09881720839052523,28581,3.1751291036209257,962,-3.617244160634022,0.03150623515932451,0.2581295227626637,-0.011120615911035081,-0.006055363321799345,-0.08599169171114274
2005-11-01,274636,47813,44732,156209,129813,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,574.5,-0.09611267277414469,26396,-0.7554515249056982,3081,0.7326323941762812,0.05276866814440847,0.05628613107137068,-0.006055363321799345,-0.0004351610095735259,-0.0818709460833871
2005-11-08,270161,47024,43007,151917,129973,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,574.25,-0.08122563952606039,21944,-1.6210547779606461,4017,0.3408147511615374,0.01579339458654085,0.027923715164776576,-0.0004351610095735259,0.03134523291249458,-0.07719915283831688
2005-11-15,268851,50295,44700,146031,127283,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,592.25,-0.06973379306753555,18748,-1.1829982862071136,5595,0.5840961500734747,0.0313778291635262,0.05225538186220327,0.03134523291249458,-0.03376952300548752,-0.07402587533128638
2005-11-22,272262,43581,56945,153838,117989,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,572.25,-0.13167096399791378,35849,6.360772323703465,-13364,-7.051861439979766,0.06291133699007088,0.1885979746533235,-0.03376952300548752,-0.03189165574486674,-0.07341164558889658
2005-11-29,286509,42981,71252,162032,110750,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,554.0,-0.1789891417023549,51282,5.668437020223167,-28271,-5.475240760737819,0.05657631368638693,0.13049644148363432,-0.03189165574486674,0.018050541516245522,-0.07364480196560699
2005-12-06,290574,45313,72878,162072,112498,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,564.0,-0.1706071431029617,49574,-0.5961418314956948,-27565,0.2464145977962298,0.006512000582729358,0.03348816745775905,0.018050541516245522,0.05939716312056742,-0.07225539472954648
2005-12-13,289887,49798,62320,153942,119230,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,597.5,-0.11974321028538706,34712,-5.1147039996696195,-12522,5.17699450054031,0.05440528311832838,0.13417114111917802,0.05939716312056742,0.012970711297071169,-0.07094324596276644
2005-12-20,294849,54193,47946,151604,130977,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,605.25,-0.06995784282802384,20627,-4.858789804303056,6247,6.474591823710618,0.04984411549254904,0.18375938671809985,0.012970711297071169,0.010326311441553049,-0.06893404055637058
2005-12-27,292006,55477,43978,149942,132142,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,611.5,-0.06095765155510503,17800,-0.9587958582189529,11499,1.7812507419051784,0.010021837466853844,0.052807802523754464,0.010326311441553049,0.009811937857726827,-0.06648954586773823
2006-01-03,287751,57119,41997,147461,131343,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,617.5,-0.05601370629467838,16118,-0.5760155613240824,15122,1.2407279302480085,0.011764537094159339,0.03655312966624965,0.009811937857726827,-0.06356275303643721,-0.06278920222698417
2006-01-10,299439,57101,52153,158211,128715,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,578.25,-0.09850420285934698,29496,4.649158473819378,4948,-3.535695792542858,0.0466252622627437,0.09312244860600069,-0.06356275303643721,-0.012105490704712452,-0.059506078186438084
2006-01-17,317721,53444,66189,169966,124983,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,571.25,-0.1415801914258107,44983,5.172004982650891,-12745,-5.908715965522193,0.05250738263225168,0.1478939757424791,-0.012105490704712452,0.0,-0.055973428887665
2006-01-24,330206,54707,76211,176515,123280,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,571.25,-0.1612175429883164,53235,2.5972472704039076,-21504,-2.75682123624186,0.02752547574175687,0.08619899479063231,0.0,0.040262582056892704,-0.05297657405971094
2006-01-31,342701,58411,72271,179140,130065,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,594.25,-0.14320063262143967,49075,-1.2598196277475273,-13860,2.3149185659860816,0.030432884332400833,0.0584931360095499,0.040262582056892704,-0.03407656710138829,-0.049691430013412155
2006-02-07,351064,58678,65463,187730,144136,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,574.0,-0.12417678827792084,43594,-1.599353372181581,-6785,2.064481866116527,0.06828358433825701,0.056991646595403615,-0.03407656710138829,0.016114982578397274,-0.04619891880072512
2006-02-14,362570,58908,60672,190062,155174,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,583.25,-0.09622417740022617,34888,-2.479889706720142,-1764,1.4302235489825217,0.03872713158535031,0.04198862686067904,0.016114982578397274,0.0072867552507500655,-0.043485176424074345
2006-02-21,376082,65152,50631,190857,161992,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,587.5,-0.07675187857967146,28865,-1.6611964586148882,14521,4.491546459993932,0.021575801546837317,0.1406510454902706,0.0072867552507500655,-0.012340425531914945,-0.041171082912701294
2006-02-28,351265,55656,59472,189918,148109,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,580.25,-0.11902409861500576,41809,3.441802585606331,-3816,-4.875798363122936,0.04384856830963207,0.1592748940309916,-0.012340425531914945,-0.0038776389487289453,-0.040511561459200734
2006-03-07,353277,56249,60592,186299,144626,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,578.0,-0.11796125986124203,41673,-0.03871720780607234,-4343,-0.15002918024853032,0.021461056130543176,0.0146609494954682,-0.0038776389487289453,-0.005622837370242162,-0.04031167287621262
2006-03-14,348345,51891,67410,186765,134353,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,574.75,-0.1504600324391049,52412,3.0398242738700794,-15519,-3.1635232409695506,0.03344253514284468,0.0936790135874804,-0.005622837370242162,0.0008699434536754147,-0.04099245410931439
2006-03-21,353546,51011,81041,192530,123565,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,575.25,-0.19506655428147965,68965,4.751898261780705,-30030,-4.165697799595229,0.05236716809819832,0.10988852876139703,0.0008699434536754147,0.010864841373315892,-0.04288277541004843
2006-03-28,359713,48230,82184,195818,123408,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,581.5,-0.20129936921934988,72410,0.9744135133759114,-33954,-1.1098980047857987,0.010791727490868538,0.03008879414786756,0.010864841373315892,-0.039122957867583796,-0.0447830165963249
2006-04-04,377734,53596,96803,205776,116308,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,558.75,-0.2368545060809988,89468,4.742113851876357,-43207,-2.5723284952170204,0.05296133927795234,0.13287987287149516,-0.039122957867583796,0.006711409395973256,-0.047000880928548996
2006-04-11,385414,56138,103208,207150,118858,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,562.5,-0.22908353095632228,88292,-0.31133019532263445,-47070,-1.0226773337851502,0.012036514441363402,0.056148255996385225,0.006711409395973256,0.023111111111111082,-0.04866741270970116
2006-04-18,375811,53521,93543,199015,120940,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,575.5,-0.20775070447645225,78075,-2.650915638767663,-40022,1.8286829227791415,0.03193261552405807,0.083514660283958,0.023111111111111082,0.0069504778453519656,-0.0508998974694287
2006-04-25,365777,45868,85714,199341,115642,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,579.5,-0.22882521317633422,83699,1.4964969093507108,-39846,0.046832051217234195,0.01785493185346511,0.11766047027708958,0.0069504778453519656,0.018981880931837836,-0.054305895086434644
2006-05-02,356906,55608,69636,191712,137682,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,590.5,-0.1513843981328417,54030,-8.111226238937933,-14028,7.058398969864152,0.09007146456826778,0.20614161157420716,0.018981880931837836,0.003386960203217715,-0.055784168822656084
